record,beat_index,sampling_frequency,target_onset,target_fiducial,target_offset,predicted_onset,predicted_offset,success,onset_error_ms,offset_error_ms,duration_error_ms,joint_absolute_error_ms,family,method,channel,guide_parameter,selection_ratio
sele0107,11,250.0,153508,153520,153531,153505,153526,1,-12.0,-20.0,-8.0,16.0,hcrd,hcrd_gaussian,0,2.0,0.2
sele0107,11,250.0,153508,153520,153531,153495,153530,1,-52.0,-4.0,48.0,28.0,hcrd,hcrd_gaussian,0,4.0,0.2
sele0107,11,250.0,153508,153520,153531,153516,153532,1,32.0,4.0,-28.0,18.0,hcrd,hcrd_quadratic,0,1.0,0.2
sele0107,11,250.0,153508,153520,153531,153505,153527,1,-12.0,-16.0,-4.0,14.0,hcrd,hcrd_quadratic,0,10.0,0.2
sele0107,11,250.0,153508,153520,153531,153497,153532,1,-44.0,4.0,48.0,24.0,hcrd,hcrd_quadratic,0,100.0,0.2
sele0107,11,250.0,153508,153520,153531,153485,153565,1,-92.0,136.0,228.0,114.0,hcrd,hcrd_quadratic,0,1000.0,0.2
sele0107,11,250.0,153508,153520,153531,153517,153525,1,36.0,-24.0,-60.0,30.0,hcrd,hcrd_raw,0,0.0,0.3
sele0107,11,250.0,153508,153520,153531,153517,153525,1,36.0,-24.0,-60.0,30.0,hcrd,hcrd_gaussian,0,1.0,0.3
sele0107,11,250.0,153508,153520,153531,153505,153526,1,-12.0,-20.0,-8.0,16.0,hcrd,hcrd_gaussian,0,2.0,0.3
sele0107,11,250.0,153508,153520,153531,153495,153530,1,-52.0,-4.0,48.0,28.0,hcrd,hcrd_gaussian,0,4.0,0.3
sele0107,11,250.0,153508,153520,153531,153516,153525,1,32.0,-24.0,-56.0,28.0,hcrd,hcrd_quadratic,0,1.0,0.3
sele0107,11,250.0,153508,153520,153531,153505,153527,1,-12.0,-16.0,-4.0,14.0,hcrd,hcrd_quadratic,0,10.0,0.3
sele0107,11,250.0,153508,153520,153531,153497,153532,1,-44.0,4.0,48.0,24.0,hcrd,hcrd_quadratic,0,100.0,0.3
sele0107,11,250.0,153508,153520,153531,153485,153565,1,-92.0,136.0,228.0,114.0,hcrd,hcrd_quadratic,0,1000.0,0.3
sele0107,11,250.0,153508,153520,153531,153509,153528,1,4.0,-12.0,-16.0,8.0,derivative,derivative_threshold,0,1.0,0.05
sele0107,11,250.0,153508,153520,153531,153518,153528,1,40.0,-12.0,-52.0,26.0,derivative,derivative_threshold,0,1.0,0.1
sele0107,11,250.0,153508,153520,153531,153518,153524,1,40.0,-28.0,-68.0,34.0,derivative,derivative_threshold,0,1.0,0.2
sele0107,11,250.0,153508,153520,153531,153518,153523,1,40.0,-32.0,-72.0,36.0,derivative,derivative_threshold,0,1.0,0.3
sele0107,11,250.0,153508,153520,153531,153507,153530,1,-4.0,-4.0,0.0,4.0,derivative,derivative_threshold,0,2.0,0.05
sele0107,11,250.0,153508,153520,153531,153508,153529,1,0.0,-8.0,-8.0,4.0,derivative,derivative_threshold,0,2.0,0.1
sele0107,11,250.0,153508,153520,153531,153518,153524,1,40.0,-28.0,-68.0,34.0,derivative,derivative_threshold,0,2.0,0.2
sele0107,11,250.0,153508,153520,153531,153518,153524,1,40.0,-28.0,-68.0,34.0,derivative,derivative_threshold,0,2.0,0.3
sele0107,11,250.0,153508,153520,153531,153517,153528,1,36.0,-12.0,-48.0,24.0,derivative,derivative_threshold,0,4.0,0.05
sele0107,11,250.0,153508,153520,153531,153517,153528,1,36.0,-12.0,-48.0,24.0,derivative,derivative_threshold,0,4.0,0.1
sele0107,11,250.0,153508,153520,153531,153517,153527,1,36.0,-16.0,-52.0,26.0,derivative,derivative_threshold,0,4.0,0.2
sele0107,11,250.0,153508,153520,153531,153517,153526,1,36.0,-20.0,-56.0,28.0,derivative,derivative_threshold,0,4.0,0.3
sele0107,11,250.0,153508,153520,153531,153509,153532,1,4.0,4.0,0.0,4.0,official_ecgpuwave,official_pu1,1,0.0,0.0
sele0107,11,250.0,153508,153520,153531,153509,153533,1,4.0,8.0,4.0,6.0,hcrd,hcrd_raw,1,0.0,0.1
sele0107,11,250.0,153508,153520,153531,153509,153541,1,4.0,40.0,36.0,22.0,hcrd,hcrd_gaussian,1,1.0,0.1
sele0107,11,250.0,153508,153520,153531,153508,153542,1,0.0,44.0,44.0,22.0,hcrd,hcrd_gaussian,1,2.0,0.1
sele0107,11,250.0,153508,153520,153531,153492,153533,1,-64.0,8.0,72.0,36.0,hcrd,hcrd_gaussian,1,4.0,0.1
sele0107,11,250.0,153508,153520,153531,153509,153537,1,4.0,24.0,20.0,14.0,hcrd,hcrd_quadratic,1,1.0,0.1
sele0107,11,250.0,153508,153520,153531,153507,153539,1,-4.0,32.0,36.0,18.0,hcrd,hcrd_quadratic,1,10.0,0.1
sele0107,11,250.0,153508,153520,153531,153492,153548,1,-64.0,68.0,132.0,66.0,hcrd,hcrd_quadratic,1,100.0,0.1
sele0107,11,250.0,153508,153520,153531,153487,153546,1,-84.0,60.0,144.0,72.0,hcrd,hcrd_quadratic,1,1000.0,0.1
sele0107,11,250.0,153508,153520,153531,153509,153529,1,4.0,-8.0,-12.0,6.0,hcrd,hcrd_raw,1,0.0,0.2
sele0107,11,250.0,153508,153520,153531,153509,153529,1,4.0,-8.0,-12.0,6.0,hcrd,hcrd_gaussian,1,1.0,0.2
sele0107,11,250.0,153508,153520,153531,153508,153530,1,0.0,-4.0,-4.0,2.0,hcrd,hcrd_gaussian,1,2.0,0.2
sele0107,11,250.0,153508,153520,153531,153492,153533,1,-64.0,8.0,72.0,36.0,hcrd,hcrd_gaussian,1,4.0,0.2
sele0107,11,250.0,153508,153520,153531,153509,153529,1,4.0,-8.0,-12.0,6.0,hcrd,hcrd_quadratic,1,1.0,0.2
sele0107,11,250.0,153508,153520,153531,153507,153530,1,-4.0,-4.0,0.0,4.0,hcrd,hcrd_quadratic,1,10.0,0.2
sele0107,11,250.0,153508,153520,153531,153492,153534,1,-64.0,12.0,76.0,38.0,hcrd,hcrd_quadratic,1,100.0,0.2
sele0107,11,250.0,153508,153520,153531,153487,153546,1,-84.0,60.0,144.0,72.0,hcrd,hcrd_quadratic,1,1000.0,0.2
sele0107,11,250.0,153508,153520,153531,153509,153529,1,4.0,-8.0,-12.0,6.0,hcrd,hcrd_raw,1,0.0,0.3
sele0107,11,250.0,153508,153520,153531,153509,153529,1,4.0,-8.0,-12.0,6.0,hcrd,hcrd_gaussian,1,1.0,0.3
sele0107,11,250.0,153508,153520,153531,153508,153530,1,0.0,-4.0,-4.0,2.0,hcrd,hcrd_gaussian,1,2.0,0.3
sele0107,11,250.0,153508,153520,153531,153492,153533,1,-64.0,8.0,72.0,36.0,hcrd,hcrd_gaussian,1,4.0,0.3
sele0107,11,250.0,153508,153520,153531,153509,153529,1,4.0,-8.0,-12.0,6.0,hcrd,hcrd_quadratic,1,1.0,0.3
sele0107,11,250.0,153508,153520,153531,153507,153530,1,-4.0,-4.0,0.0,4.0,hcrd,hcrd_quadratic,1,10.0,0.3
sele0107,11,250.0,153508,153520,153531,153492,153534,1,-64.0,12.0,76.0,38.0,hcrd,hcrd_quadratic,1,100.0,0.3
sele0107,11,250.0,153508,153520,153531,153487,153546,1,-84.0,60.0,144.0,72.0,hcrd,hcrd_quadratic,1,1000.0,0.3
sele0107,11,250.0,153508,153520,153531,153519,153527,1,44.0,-16.0,-60.0,30.0,derivative,derivative_threshold,1,1.0,0.05
sele0107,11,250.0,153508,153520,153531,153519,153527,1,44.0,-16.0,-60.0,30.0,derivative,derivative_threshold,1,1.0,0.1
sele0107,11,250.0,153508,153520,153531,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,1.0,0.2
sele0107,11,250.0,153508,153520,153531,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,1.0,0.3
sele0107,11,250.0,153508,153520,153531,153509,153534,1,4.0,12.0,8.0,8.0,derivative,derivative_threshold,1,2.0,0.05
sele0107,11,250.0,153508,153520,153531,153509,153528,1,4.0,-12.0,-16.0,8.0,derivative,derivative_threshold,1,2.0,0.1
sele0107,11,250.0,153508,153520,153531,153519,153527,1,44.0,-16.0,-60.0,30.0,derivative,derivative_threshold,1,2.0,0.2
sele0107,11,250.0,153508,153520,153531,153519,153527,1,44.0,-16.0,-60.0,30.0,derivative,derivative_threshold,1,2.0,0.3
sele0107,11,250.0,153508,153520,153531,153505,153530,1,-12.0,-4.0,8.0,8.0,derivative,derivative_threshold,1,4.0,0.05
sele0107,11,250.0,153508,153520,153531,153518,153530,1,40.0,-4.0,-44.0,22.0,derivative,derivative_threshold,1,4.0,0.1
sele0107,11,250.0,153508,153520,153531,153518,153529,1,40.0,-8.0,-48.0,24.0,derivative,derivative_threshold,1,4.0,0.2
sele0107,11,250.0,153508,153520,153531,153519,153529,1,44.0,-8.0,-52.0,26.0,derivative,derivative_threshold,1,4.0,0.3
sele0107,12,250.0,153783,153797,153807,153786,153806,1,12.0,-4.0,-16.0,8.0,official_ecgpuwave,official_pu0,0,0.0,0.0
sele0107,12,250.0,153783,153797,153807,153786,153803,1,12.0,-16.0,-28.0,14.0,hcrd,hcrd_raw,0,0.0,0.1
sele0107,12,250.0,153783,153797,153807,153795,153810,1,48.0,12.0,-36.0,30.0,hcrd,hcrd_gaussian,0,1.0,0.1
sele0107,12,250.0,153783,153797,153807,153782,153804,1,-4.0,-12.0,-8.0,8.0,hcrd,hcrd_gaussian,0,2.0,0.1
sele0107,12,250.0,153783,153797,153807,153773,153809,1,-40.0,8.0,48.0,24.0,hcrd,hcrd_gaussian,0,4.0,0.1
sele0107,12,250.0,153783,153797,153807,153795,153810,1,48.0,12.0,-36.0,30.0,hcrd,hcrd_quadratic,0,1.0,0.1
sele0107,12,250.0,153783,153797,153807,153783,153805,1,0.0,-8.0,-8.0,4.0,hcrd,hcrd_quadratic,0,10.0,0.1
sele0107,12,250.0,153783,153797,153807,153775,153812,1,-32.0,20.0,52.0,26.0,hcrd,hcrd_quadratic,0,100.0,0.1
sele0107,12,250.0,153783,153797,153807,153766,153842,1,-68.0,140.0,208.0,104.0,hcrd,hcrd_quadratic,0,1000.0,0.1
sele0107,12,250.0,153783,153797,153807,153795,153803,1,48.0,-16.0,-64.0,32.0,hcrd,hcrd_raw,0,0.0,0.2
sele0107,12,250.0,153783,153797,153807,153795,153803,1,48.0,-16.0,-64.0,32.0,hcrd,hcrd_gaussian,0,1.0,0.2
sele0107,12,250.0,153783,153797,153807,153782,153804,1,-4.0,-12.0,-8.0,8.0,hcrd,hcrd_gaussian,0,2.0,0.2
sele0107,12,250.0,153783,153797,153807,153773,153809,1,-40.0,8.0,48.0,24.0,hcrd,hcrd_gaussian,0,4.0,0.2
sele0107,12,250.0,153783,153797,153807,153795,153810,1,48.0,12.0,-36.0,30.0,hcrd,hcrd_quadratic,0,1.0,0.2
sele0107,12,250.0,153783,153797,153807,153783,153805,1,0.0,-8.0,-8.0,4.0,hcrd,hcrd_quadratic,0,10.0,0.2
sele0107,12,250.0,153783,153797,153807,153775,153812,1,-32.0,20.0,52.0,26.0,hcrd,hcrd_quadratic,0,100.0,0.2
sele0107,12,250.0,153783,153797,153807,153766,153842,1,-68.0,140.0,208.0,104.0,hcrd,hcrd_quadratic,0,1000.0,0.2
sele0107,12,250.0,153783,153797,153807,153795,153803,1,48.0,-16.0,-64.0,32.0,hcrd,hcrd_raw,0,0.0,0.3
sele0107,12,250.0,153783,153797,153807,153795,153803,1,48.0,-16.0,-64.0,32.0,hcrd,hcrd_gaussian,0,1.0,0.3
sele0107,12,250.0,153783,153797,153807,153782,153804,1,-4.0,-12.0,-8.0,8.0,hcrd,hcrd_gaussian,0,2.0,0.3
sele0107,12,250.0,153783,153797,153807,153773,153809,1,-40.0,8.0,48.0,24.0,hcrd,hcrd_gaussian,0,4.0,0.3
sele0107,12,250.0,153783,153797,153807,153795,153803,1,48.0,-16.0,-64.0,32.0,hcrd,hcrd_quadratic,0,1.0,0.3
sele0107,12,250.0,153783,153797,153807,153783,153805,1,0.0,-8.0,-8.0,4.0,hcrd,hcrd_quadratic,0,10.0,0.3
sele0107,12,250.0,153783,153797,153807,153775,153812,1,-32.0,20.0,52.0,26.0,hcrd,hcrd_quadratic,0,100.0,0.3
sele0107,12,250.0,153783,153797,153807,153766,153842,1,-68.0,140.0,208.0,104.0,hcrd,hcrd_quadratic,0,1000.0,0.3
sele0107,12,250.0,153783,153797,153807,153796,153806,1,52.0,-4.0,-56.0,28.0,derivative,derivative_threshold,0,1.0,0.05
sele0107,12,250.0,153783,153797,153807,153796,153805,1,52.0,-8.0,-60.0,30.0,derivative,derivative_threshold,0,1.0,0.1
sele0107,12,250.0,153783,153797,153807,153796,153802,1,52.0,-20.0,-72.0,36.0,derivative,derivative_threshold,0,1.0,0.2
sele0107,12,250.0,153783,153797,153807,153796,153801,1,52.0,-24.0,-76.0,38.0,derivative,derivative_threshold,0,1.0,0.3
sele0107,12,250.0,153783,153797,153807,153785,153807,1,8.0,0.0,-8.0,4.0,derivative,derivative_threshold,0,2.0,0.05
sele0107,12,250.0,153783,153797,153807,153786,153803,1,12.0,-16.0,-28.0,14.0,derivative,derivative_threshold,0,2.0,0.1
sele0107,12,250.0,153783,153797,153807,153796,153802,1,52.0,-20.0,-72.0,36.0,derivative,derivative_threshold,0,2.0,0.2
sele0107,12,250.0,153783,153797,153807,153796,153802,1,52.0,-20.0,-72.0,36.0,derivative,derivative_threshold,0,2.0,0.3
sele0107,12,250.0,153783,153797,153807,153795,153807,1,48.0,0.0,-48.0,24.0,derivative,derivative_threshold,0,4.0,0.05
sele0107,12,250.0,153783,153797,153807,153795,153806,1,48.0,-4.0,-52.0,26.0,derivative,derivative_threshold,0,4.0,0.1
sele0107,12,250.0,153783,153797,153807,153795,153805,1,48.0,-8.0,-56.0,28.0,derivative,derivative_threshold,0,4.0,0.2
sele0107,12,250.0,153783,153797,153807,153795,153805,1,48.0,-8.0,-56.0,28.0,derivative,derivative_threshold,0,4.0,0.3
sele0107,12,250.0,153783,153797,153807,153783,153809,1,0.0,8.0,8.0,4.0,official_ecgpuwave,official_pu1,1,0.0,0.0
sele0107,12,250.0,153783,153797,153807,,,0,nan,nan,nan,160.0,hcrd,hcrd_raw,1,0.0,0.1
sele0107,12,250.0,153783,153797,153807,153787,153812,1,16.0,20.0,4.0,18.0,hcrd,hcrd_gaussian,1,1.0,0.1
sele0107,12,250.0,153783,153797,153807,153786,153816,1,12.0,36.0,24.0,24.0,hcrd,hcrd_gaussian,1,2.0,0.1
sele0107,12,250.0,153783,153797,153807,153770,153811,1,-52.0,16.0,68.0,34.0,hcrd,hcrd_gaussian,1,4.0,0.1
sele0107,12,250.0,153783,153797,153807,153787,153812,1,16.0,20.0,4.0,18.0,hcrd,hcrd_quadratic,1,1.0,0.1
sele0107,12,250.0,153783,153797,153807,153785,153816,1,8.0,36.0,28.0,22.0,hcrd,hcrd_quadratic,1,10.0,0.1
sele0107,12,250.0,153783,153797,153807,153771,153812,1,-48.0,20.0,68.0,34.0,hcrd,hcrd_quadratic,1,100.0,0.1
sele0107,12,250.0,153783,153797,153807,153766,153825,1,-68.0,72.0,140.0,70.0,hcrd,hcrd_quadratic,1,1000.0,0.1
sele0107,12,250.0,153783,153797,153807,,,0,nan,nan,nan,160.0,hcrd,hcrd_raw,1,0.0,0.2
sele0107,12,250.0,153783,153797,153807,153787,153806,1,16.0,-4.0,-20.0,10.0,hcrd,hcrd_gaussian,1,1.0,0.2
sele0107,12,250.0,153783,153797,153807,153786,153807,1,12.0,0.0,-12.0,6.0,hcrd,hcrd_gaussian,1,2.0,0.2
sele0107,12,250.0,153783,153797,153807,153770,153811,1,-52.0,16.0,68.0,34.0,hcrd,hcrd_gaussian,1,4.0,0.2
sele0107,12,250.0,153783,153797,153807,153787,153806,1,16.0,-4.0,-20.0,10.0,hcrd,hcrd_quadratic,1,1.0,0.2
sele0107,12,250.0,153783,153797,153807,153785,153808,1,8.0,4.0,-4.0,6.0,hcrd,hcrd_quadratic,1,10.0,0.2
sele0107,12,250.0,153783,153797,153807,153771,153812,1,-48.0,20.0,68.0,34.0,hcrd,hcrd_quadratic,1,100.0,0.2
sele0107,12,250.0,153783,153797,153807,153766,153825,1,-68.0,72.0,140.0,70.0,hcrd,hcrd_quadratic,1,1000.0,0.2
sele0107,12,250.0,153783,153797,153807,,,0,nan,nan,nan,160.0,hcrd,hcrd_raw,1,0.0,0.3
sele0107,12,250.0,153783,153797,153807,153787,153806,1,16.0,-4.0,-20.0,10.0,hcrd,hcrd_gaussian,1,1.0,0.3
sele0107,12,250.0,153783,153797,153807,153786,153807,1,12.0,0.0,-12.0,6.0,hcrd,hcrd_gaussian,1,2.0,0.3
sele0107,12,250.0,153783,153797,153807,153770,153811,1,-52.0,16.0,68.0,34.0,hcrd,hcrd_gaussian,1,4.0,0.3
sele0107,12,250.0,153783,153797,153807,153787,153806,1,16.0,-4.0,-20.0,10.0,hcrd,hcrd_quadratic,1,1.0,0.3
sele0107,12,250.0,153783,153797,153807,153785,153808,1,8.0,4.0,-4.0,6.0,hcrd,hcrd_quadratic,1,10.0,0.3
sele0107,12,250.0,153783,153797,153807,153771,153812,1,-48.0,20.0,68.0,34.0,hcrd,hcrd_quadratic,1,100.0,0.3
sele0107,12,250.0,153783,153797,153807,153766,153825,1,-68.0,72.0,140.0,70.0,hcrd,hcrd_quadratic,1,1000.0,0.3
sele0107,12,250.0,153783,153797,153807,153796,153804,1,52.0,-12.0,-64.0,32.0,derivative,derivative_threshold,1,1.0,0.05
sele0107,12,250.0,153783,153797,153807,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,1.0,0.1
sele0107,12,250.0,153783,153797,153807,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,1.0,0.2
sele0107,12,250.0,153783,153797,153807,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,1.0,0.3
sele0107,12,250.0,153783,153797,153807,153787,153805,1,16.0,-8.0,-24.0,12.0,derivative,derivative_threshold,1,2.0,0.05
sele0107,12,250.0,153783,153797,153807,153796,153805,1,52.0,-8.0,-60.0,30.0,derivative,derivative_threshold,1,2.0,0.1
sele0107,12,250.0,153783,153797,153807,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,2.0,0.2
sele0107,12,250.0,153783,153797,153807,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,2.0,0.3
sele0107,12,250.0,153783,153797,153807,153796,153808,1,52.0,4.0,-48.0,28.0,derivative,derivative_threshold,1,4.0,0.05
sele0107,12,250.0,153783,153797,153807,153796,153808,1,52.0,4.0,-48.0,28.0,derivative,derivative_threshold,1,4.0,0.1
sele0107,12,250.0,153783,153797,153807,153796,153807,1,52.0,0.0,-52.0,26.0,derivative,derivative_threshold,1,4.0,0.2
sele0107,12,250.0,153783,153797,153807,,,0,nan,nan,nan,160.0,derivative,derivative_threshold,1,4.0,0.3
sele0107,13,250.0,154066,154078,154088,154067,154087,1,4.0,-4.0,-8.0,4.0,official_ecgpuwave,official_pu0,0,0.0,0.0
sele0107,13,250.0,154066,154078,154088,154074,154086,1,32.0,-8.0,-40.0,20.0,hcrd,hcrd_raw,0,0.0,0.1
sele0107,13,250.0,154066,154078,154088,154076,154084,1,40.0,-16.0,-56.0,28.0,hcrd,hcrd_gaussian,0,1.0,0.1
sele0107,13,250.0,154066,154078,154088,154064,154085,1,-8.0,-12.0,-4.0,10.0,hcrd,hcrd_gaussian,0,2.0,0.1
sele0107,13,250.0,154066,154078,154088,154052,154090,1,-56.0,8.0,64.0,32.0,hcrd,hcrd_gaussian,0,4.0,0.1
sele0107,13,250.0,154066,154078,154088,154074,154090,1,32.0,8.0,-24.0,20.0,hcrd,hcrd_quadratic,0,1.0,0.1
sele0107,13,250.0,154066,154078,154088,154064,154086,1,-8.0,-8.0,0.0,8.0,hcrd,hcrd_quadratic,0,10.0,0.1
sele0107,13,250.0,154066,154078,154088,154057,154093,1,-36.0,20.0,56.0,28.0,hcrd,hcrd_quadratic,0,100.0,0.1
sele0107,13,250.0,154066,154078,154088,154046,154121,1,-80.0,132.0,212.0,106.0,hcrd,hcrd_quadratic,0,1000.0,0.1
sele0107,13,250.0,154066,154078,154088,154074,154083,1,32.0,-20.0,-52.0,26.0,hcrd,hcrd_raw,0,0.0,0.2
sele0107,13,250.0,154066,154078,154088,154076,154084,1,40.0,-16.0,-56.0,28.0,hcrd,hcrd_gaussian,0,1.0,0.2
sele0107,13,250.0,154066,154078,154088,154064,154085,1,-8.0,-12.0,-4.0,10.0,hcrd,hcrd_gaussian,0,2.0,0.2
sele0107,13,250.0,154066,154078,154088,154052,154090,1,-56.0,8.0,64.0,32.0,hcrd,hcrd_gaussian,0,4.0,0.2
sele0107,13,250.0,154066,154078,154088,154074,154084,1,32.0,-16.0,-48.0,24.0,hcrd,hcrd_quadratic,0,1.0,0.2
sele0107,13,250.0,154066,154078,154088,154064,154086,1,-8.0,-8.0,0.0,8.0,hcrd,hcrd_quadratic,0,10.0,0.2
sele0107,13,250.0,154066,154078,154088,154057,154093,1,-36.0,20.0,56.0,28.0,hcrd,hcrd_quadratic,0,100.0,0.2
sele0107,13,250.0,154066,154078,154088,154046,154121,1,-80.0,132.0,212.0,106.0,hcrd,hcrd_quadratic,0,1000.0,0.2
sele0107,13,250.0,154066,154078,154088,154076,154083,1,40.0,-20.0,-60.0,30.0,hcrd,hcrd_raw,0,0.0,0.3
sele0107,13,250.0,154066,154078,154088,154076,154084,1,40.0,-16.0,-56.0,28.0,hcrd,hcrd_gaussian,0,1.0,0.3
sele0107,13,250.0,154066,154078,154088,154064,154085,1,-8.0,-12.0,-4.0,10.0,hcrd,hcrd_gaussian,0,2.0,0.3
sele0107,13,250.0,154066,154078,154088,154052,154090,1,-56.0,8.0,64.0,32.0,hcrd,hcrd_gaussian,0,4.0,0.3
sele0107,13,250.0,154066,154078,154088,154074,154084,1,32.0,-16.0,-48.0,24.0,hcrd,hcrd_quadratic,0,1.0,0.3
sele0107,13,250.0,154066,154078,154088,154064,154086,1,-8.0,-8.0,0.0,8.0,hcrd,hcrd_quadratic,0,10.0,0.3
sele0107,13,250.0,154066,154078,154088,154057,154093,1,-36.0,20.0,56.0,28.0,hcrd,hcrd_quadratic,0,100.0,0.3
sele0107,13,250.0,154066,154078,154088,154046,154121,1,-80.0,132.0,212.0,106.0,hcrd,hcrd_quadratic,0,1000.0,0.3
sele0107,13,250.0,154066,154078,154088,154068,154087,1,8.0,-4.0,-12.0,6.0,derivative,derivative_threshold,0,1.0,0.05
sele0107,13,250.0,154066,154078,154088,154068,154082,1,8.0,-24.0,-32.0,16.0,derivative,derivative_threshold,0,1.0,0.1
sele0107,13,250.0,154066,154078,154088,154077,154082,1,44.0,-24.0,-68.0,34.0,derivative,derivative_threshold,0,1.0,0.2
sele0107,13,250.0,154066,154078,154088,154077,154082,1,44.0,-24.0,-68.0,34.0,derivative,derivative_threshold,0,1.0,0.3
sele0107,13,250.0,154066,154078,154088,154066,154088,1,0.0,0.0,0.0,0.0,derivative,derivative_threshold,0,2.0,0.05
sele0107,13,250.0,154066,154078,154088,154067,154083,1,4.0,-20.0,-24.0,12.0,derivative,derivative_threshold,0,2.0,0.1
sele0107,13,250.0,154066,154078,154088,154076,154083,1,40.0,-20.0,-60.0,30.0,derivative,derivative_threshold,0,2.0,0.2
sele0107,13,250.0,154066,154078,154088,154076,154083,1,40.0,-20.0,-60.0,30.0,derivative,derivative_threshold,0,2.0,0.3
sele0107,13,250.0,154066,154078,154088,154062,154087,1,-16.0,-4.0,12.0,10.0,derivative,derivative_threshold,0,4.0,0.05
sele0107,13,250.0,154066,154078,154088,154076,154087,1,40.0,-4.0,-44.0,22.0,derivative,derivative_threshold,0,4.0,0.1
sele0107,13,250.0,154066,154078,154088,154076,154086,1,40.0,-8.0,-48.0,24.0,derivative,derivative_threshold,0,4.0,0.2
sele0107,13,250.0,154066,154078,154088,154076,154085,1,40.0,-12.0,-52.0,26.0,derivative,derivative_threshold,0,4.0,0.3
sele0107,13,250.0,154066,154078,154088,154063,154090,1,-12.0,8.0,20.0,10.0,official_ecgpuwave,official_pu1,1,0.0,0.0
sele0107,13,250.0,154066,154078,154088,154068,154086,1,8.0,-8.0,-16.0,8.0,hcrd,hcrd_raw,1,0.0,0.1
sele0107,13,250.0,154066,154078,154088,154067,154092,1,4.0,16.0,12.0,10.0,hcrd,hcrd_gaussian,1,1.0,0.1
sele0107,13,250.0,154066,154078,154088,154066,154088,1,0.0,0.0,0.0,0.0,hcrd,hcrd_gaussian,1,2.0,0.1
sele0107,13,250.0,154066,154078,154088,154050,154091,1,-64.0,12.0,76.0,38.0,hcrd,hcrd_gaussian,1,4.0,0.1
sele0107,13,250.0,154066,154078,154088,154067,154092,1,4.0,16.0,12.0,10.0,hcrd,hcrd_quadratic,1,1.0,0.1
sele0107,13,250.0,154066,154078,154088,154066,154096,1,0.0,32.0,32.0,16.0,hcrd,hcrd_quadratic,1,10.0,0.1
sele0107,13,250.0,154066,154078,154088,154051,154092,1,-60.0,16.0,76.0,38.0,hcrd,hcrd_quadratic,1,100.0,0.1
sele0107,13,250.0,154066,154078,154088,154045,154106,1,-84.0,72.0,156.0,78.0,hcrd,hcrd_quadratic,1,1000.0,0.1
sele0107,13,250.0,154066,154078,154088,154068,154086,1,8.0,-8.0,-16.0,8.0,hcrd,hcrd_raw,1,0.0,0.2
sele0107,13,250.0,154066,154078,154088,154067,154087,1,4.0,-4.0,-8.0,4.0,hcrd,hcrd_gaussian,1,1.0,0.2
sele0107,13,250.0,154066,154078,154088,154066,154088,1,0.0,0.0,0.0,0.0,hcrd,hcrd_gaussian,1,2.0,0.2
sele0107,13,250.0,154066,154078,154088,154050,154091,1,-64.0,12.0,76.0,38.0,hcrd,hcrd_gaussian,1,4.0,0.2
sele0107,13,250.0,154066,154078,154088,154067,154087,1,4.0,-4.0,-8.0,4.0,hcrd,hcrd_quadratic,1,1.0,0.2
sele0107,13,250.0,154066,154078,154088,154066,154088,1,0.0,0.0,0.0,0.0,hcrd,hcrd_quadratic,1,10.0,0.2
sele0107,13,250.0,154066,154078,154088,154051,154092,1,-60.0,16.0,76.0,38.0,hcrd,hcrd_quadratic,1,100.0,0.2
sele0107,13,250.0,154066,154078,154088,154045,154106,1,-84.0,72.0,156.0,78.0,hcrd,hcrd_quadratic,1,1000.0,0.2
sele0107,13,250.0,154066,154078,154088,154068,154086,1,8.0,-8.0,-16.0,8.0,hcrd,hcrd_raw,1,0.0,0.3
sele0107,13,250.0,154066,154078,154088,154067,154087,1,4.0,-4.0,-8.0,4.0,hcrd,hcrd_gaussian,1,1.0,0.3
sele0107,13,250.0,154066,154078,154088,154066,154088,1,0.0,0.0,0.0,0.0,hcrd,hcrd_gaussian,1,2.0,0.3
sele0107,13,250.0,154066,154078,154088,154050,154091,1,-64.0,12.0,76.0,38.0,hcrd,hcrd_gaussian,1,4.0,0.3
sele0107,13,250.0,154066,154078,154088,154067,154087,1,4.0,-4.0,-8.0,4.0,hcrd,hcrd_quadratic,1,1.0,0.3
sele0107,13,250.0,154066,154078,154088,154066,154088,1,0.0,0.0,0.0,0.0,hcrd,hcrd_quadratic,1,10.0,0.3
sele0107,13,250.0,154066,154078,154088,154051,154092,1,-60.0,16.0,76.0,38.0,hcrd,hcrd_quadratic,1,100.0,0.3
sele0107,13,250.0,154066,154078,154088,154045,154106,1,-84.0,72.0,156.0,78.0,hcrd,hcrd_quadratic,1,1000.0,0.3
sele0107,13,250.0,154066,154078,154088,154077,154085,1,44.0,-12.0,-56.0,28.0,derivative,derivative_threshold,1,1.0,0.05
sele0107,13,250.0,154066,154078,154088,154077,154085,1,44.0,-12.0,-56.0,28.0,derivative,derivative_threshold,1,1.0,0.1
