record,beat_index,method,sampling_frequency,target_onset,target_fiducial,target_offset,predicted_onset,predicted_offset,success,onset_error_ms,offset_error_ms,duration_error_ms,joint_absolute_error_ms
sel102,18,hcrd_quadratic,250.0,155189,155224,155244,155191,155234,1,8.0,-40.0,-48.0,24.0
sel102,18,hcrd_gaussian,250.0,155189,155224,155244,155192,155234,1,12.0,-40.0,-52.0,26.0
sel102,18,hcrd_raw,250.0,155189,155224,155244,155214,155245,1,100.0,4.0,-96.0,52.0
sel102,18,derivative_threshold,250.0,155189,155224,155244,155214,155231,1,100.0,-52.0,-152.0,76.0
sel102,18,official_pu0,250.0,155189,155224,155244,155194,155235,1,20.0,-36.0,-56.0,28.0
sel102,18,official_pu1,250.0,155189,155224,155244,155189,155244,1,0.0,0.0,0.0,0.0
sel102,19,hcrd_quadratic,250.0,155402,155439,155455,155404,155443,1,8.0,-48.0,-56.0,28.0
sel102,19,hcrd_gaussian,250.0,155402,155439,155455,155404,155442,1,8.0,-52.0,-60.0,30.0
sel102,19,hcrd_raw,250.0,155402,155439,155455,,,0,nan,nan,nan,160.0
sel102,19,derivative_threshold,250.0,155402,155439,155455,155405,155451,1,12.0,-16.0,-28.0,14.0
sel102,19,official_pu0,250.0,155402,155439,155455,155404,155443,1,8.0,-48.0,-56.0,28.0
sel102,19,official_pu1,250.0,155402,155439,155455,155405,155462,1,12.0,28.0,16.0,20.0
sel102,20,hcrd_quadratic,250.0,155620,155656,155676,155625,155661,1,20.0,-60.0,-80.0,40.0
sel102,20,hcrd_gaussian,250.0,155620,155656,155676,155621,155660,1,4.0,-64.0,-68.0,34.0
sel102,20,hcrd_raw,250.0,155620,155656,155676,,,0,nan,nan,nan,160.0
sel102,20,derivative_threshold,250.0,155620,155656,155676,155644,155669,1,96.0,-28.0,-124.0,62.0
sel102,20,official_pu0,250.0,155620,155656,155676,155621,155667,1,4.0,-36.0,-40.0,20.0
sel102,20,official_pu1,250.0,155620,155656,155676,155624,155679,1,16.0,12.0,-4.0,14.0
sel102,21,hcrd_quadratic,250.0,155825,155858,155880,155849,155866,1,96.0,-56.0,-152.0,76.0
sel102,21,hcrd_gaussian,250.0,155825,155858,155880,155848,155866,1,92.0,-56.0,-148.0,74.0
sel102,21,hcrd_raw,250.0,155825,155858,155880,,,0,nan,nan,nan,160.0
sel102,21,derivative_threshold,250.0,155825,155858,155880,155832,155886,1,28.0,24.0,-4.0,26.0
sel102,21,official_pu0,250.0,155825,155858,155880,155824,155873,1,-4.0,-28.0,-24.0,16.0
sel102,21,official_pu1,250.0,155825,155858,155880,155830,155886,1,20.0,24.0,4.0,22.0
sel102,22,hcrd_quadratic,250.0,156027,156057,156080,156028,156068,1,4.0,-48.0,-52.0,26.0
sel102,22,hcrd_gaussian,250.0,156027,156057,156080,156046,156069,1,76.0,-44.0,-120.0,60.0
sel102,22,hcrd_raw,250.0,156027,156057,156080,156048,156071,1,84.0,-36.0,-120.0,60.0
sel102,22,derivative_threshold,250.0,156027,156057,156080,156048,156072,1,84.0,-32.0,-116.0,58.0
sel102,22,official_pu0,250.0,156027,156057,156080,156028,156070,1,4.0,-40.0,-44.0,22.0
sel102,22,official_pu1,250.0,156027,156057,156080,156027,156079,1,0.0,-4.0,-4.0,2.0
sel102,23,hcrd_quadratic,250.0,156233,156263,156284,156234,156271,1,4.0,-52.0,-56.0,28.0
sel102,23,hcrd_gaussian,250.0,156233,156263,156284,156231,156270,1,-8.0,-56.0,-48.0,32.0
sel102,23,hcrd_raw,250.0,156233,156263,156284,156256,156286,1,92.0,8.0,-84.0,50.0
sel102,23,derivative_threshold,250.0,156233,156263,156284,156254,156268,1,84.0,-64.0,-148.0,74.0
sel102,23,official_pu0,250.0,156233,156263,156284,156232,156277,1,-4.0,-28.0,-24.0,16.0
sel102,23,official_pu1,250.0,156233,156263,156284,156234,156290,1,4.0,24.0,20.0,14.0
sel102,24,hcrd_quadratic,250.0,157058,157095,157113,157063,157106,1,20.0,-28.0,-48.0,24.0
sel102,24,hcrd_gaussian,250.0,157058,157095,157113,157063,157099,1,20.0,-56.0,-76.0,38.0
sel102,24,hcrd_raw,250.0,157058,157095,157113,,,0,nan,nan,nan,160.0
sel102,24,derivative_threshold,250.0,157058,157095,157113,157087,157104,1,116.0,-36.0,-152.0,76.0
sel102,24,official_pu0,250.0,157058,157095,157113,157065,157107,1,28.0,-24.0,-52.0,26.0
sel102,24,official_pu1,250.0,157058,157095,157113,157060,157115,1,8.0,8.0,0.0,8.0
sel102,25,hcrd_quadratic,250.0,157277,157298,157323,157294,157321,1,68.0,-8.0,-76.0,38.0
sel102,25,hcrd_gaussian,250.0,157277,157298,157323,157293,157312,1,64.0,-44.0,-108.0,54.0
sel102,25,hcrd_raw,250.0,157277,157298,157323,,,0,nan,nan,nan,160.0
sel102,25,derivative_threshold,250.0,157277,157298,157323,157293,157319,1,64.0,-16.0,-80.0,40.0
sel102,25,official_pu0,250.0,157277,157298,157323,157277,157317,1,0.0,-24.0,-24.0,12.0
sel102,25,official_pu1,250.0,157277,157298,157323,157274,157332,1,-12.0,36.0,48.0,24.0
sel102,26,hcrd_quadratic,250.0,158087,158117,158138,158086,158123,1,-4.0,-60.0,-56.0,32.0
sel102,26,hcrd_gaussian,250.0,158087,158117,158138,158082,158122,1,-20.0,-64.0,-44.0,42.0
sel102,26,hcrd_raw,250.0,158087,158117,158138,158109,158127,1,88.0,-44.0,-132.0,66.0
sel102,26,derivative_threshold,250.0,158087,158117,158138,158107,158130,1,80.0,-32.0,-112.0,56.0
sel102,26,official_pu0,250.0,158087,158117,158138,158085,158128,1,-8.0,-40.0,-32.0,24.0
sel102,26,official_pu1,250.0,158087,158117,158138,158086,158143,1,-4.0,20.0,24.0,12.0
sel102,27,hcrd_quadratic,250.0,158296,158315,158349,158295,158331,1,-4.0,-72.0,-68.0,38.0
sel102,27,hcrd_gaussian,250.0,158296,158315,158349,,,0,nan,nan,nan,160.0
sel102,27,hcrd_raw,250.0,158296,158315,158349,158300,158319,1,16.0,-120.0,-136.0,68.0
sel102,27,derivative_threshold,250.0,158296,158315,158349,,,0,nan,nan,nan,160.0
sel102,27,official_pu0,250.0,158296,158315,158349,158292,158328,1,-16.0,-84.0,-68.0,50.0
sel102,27,official_pu1,250.0,158296,158315,158349,158294,158351,1,-8.0,8.0,16.0,8.0
sel102,28,hcrd_quadratic,250.0,158507,158531,158563,158527,158546,1,80.0,-68.0,-148.0,74.0
sel102,28,hcrd_gaussian,250.0,158507,158531,158563,158526,158545,1,76.0,-72.0,-148.0,74.0
sel102,28,hcrd_raw,250.0,158507,158531,158563,158520,158538,1,52.0,-100.0,-152.0,76.0
sel102,28,derivative_threshold,250.0,158507,158531,158563,158530,158550,1,92.0,-52.0,-144.0,72.0
sel102,28,official_pu0,250.0,158507,158531,158563,158509,158553,1,8.0,-40.0,-48.0,24.0
sel102,28,official_pu1,250.0,158507,158531,158563,158508,158563,1,4.0,0.0,-4.0,2.0
sel102,29,hcrd_quadratic,250.0,158723,158755,158778,158720,158759,1,-12.0,-76.0,-64.0,44.0
sel102,29,hcrd_gaussian,250.0,158723,158755,158778,158720,158758,1,-12.0,-80.0,-68.0,46.0
sel102,29,hcrd_raw,250.0,158723,158755,158778,158751,158767,1,112.0,-44.0,-156.0,78.0
sel102,29,derivative_threshold,250.0,158723,158755,158778,158746,158765,1,92.0,-52.0,-144.0,72.0
sel102,29,official_pu0,250.0,158723,158755,158778,158721,158756,1,-8.0,-88.0,-80.0,48.0
sel102,29,official_pu1,250.0,158723,158755,158778,158712,158777,1,-44.0,-4.0,40.0,24.0
sel102,30,hcrd_quadratic,250.0,158928,158950,158979,158948,158974,1,80.0,-20.0,-100.0,50.0
sel102,30,hcrd_gaussian,250.0,158928,158950,158979,158947,158974,1,76.0,-20.0,-96.0,48.0
sel102,30,hcrd_raw,250.0,158928,158950,158979,,,0,nan,nan,nan,160.0
sel102,30,derivative_threshold,250.0,158928,158950,158979,,,0,nan,nan,nan,160.0
sel102,30,official_pu0,250.0,158928,158950,158979,158931,158969,1,12.0,-40.0,-52.0,26.0
sel102,30,official_pu1,250.0,158928,158950,158979,158928,158986,1,0.0,28.0,28.0,14.0
sel102,31,hcrd_quadratic,250.0,159127,159154,159177,159127,159171,1,0.0,-24.0,-24.0,12.0
sel102,31,hcrd_gaussian,250.0,159127,159154,159177,159145,159165,1,72.0,-48.0,-120.0,60.0
sel102,31,hcrd_raw,250.0,159127,159154,159177,159148,159179,1,84.0,8.0,-76.0,46.0
sel102,31,derivative_threshold,250.0,159127,159154,159177,159145,159169,1,72.0,-32.0,-104.0,52.0
sel102,31,official_pu0,250.0,159127,159154,159177,159129,159167,1,8.0,-40.0,-48.0,24.0
sel102,31,official_pu1,250.0,159127,159154,159177,159126,159180,1,-4.0,12.0,16.0,8.0
sel102,32,hcrd_quadratic,250.0,159322,159356,159376,159325,159362,1,12.0,-56.0,-68.0,34.0
sel102,32,hcrd_gaussian,250.0,159322,159356,159376,159321,159361,1,-4.0,-60.0,-56.0,32.0
sel102,32,hcrd_raw,250.0,159322,159356,159376,159347,159367,1,100.0,-36.0,-136.0,68.0
sel102,32,derivative_threshold,250.0,159322,159356,159376,159345,159359,1,92.0,-68.0,-160.0,80.0
sel102,32,official_pu0,250.0,159322,159356,159376,159321,159367,1,-4.0,-36.0,-32.0,20.0
sel102,32,official_pu1,250.0,159322,159356,159376,159324,159380,1,8.0,16.0,8.0,12.0
sel102,33,hcrd_quadratic,250.0,159533,159562,159581,159552,159573,1,76.0,-32.0,-108.0,54.0
sel102,33,hcrd_gaussian,250.0,159533,159562,159581,159551,159568,1,72.0,-52.0,-124.0,62.0
sel102,33,hcrd_raw,250.0,159533,159562,159581,159555,159587,1,88.0,24.0,-64.0,56.0
sel102,33,derivative_threshold,250.0,159533,159562,159581,159535,159578,1,8.0,-12.0,-20.0,10.0
sel102,33,official_pu0,250.0,159533,159562,159581,159530,159576,1,-12.0,-20.0,-8.0,16.0
sel102,33,official_pu1,250.0,159533,159562,159581,159533,159589,1,0.0,32.0,32.0,16.0
sel102,34,hcrd_quadratic,250.0,160979,161009,161029,160978,161019,1,-4.0,-40.0,-36.0,22.0
sel102,34,hcrd_gaussian,250.0,160979,161009,161029,160996,161020,1,68.0,-36.0,-104.0,52.0
sel102,34,hcrd_raw,250.0,160979,161009,161029,,,0,nan,nan,nan,160.0
sel102,34,derivative_threshold,250.0,160979,161009,161029,160997,161013,1,72.0,-64.0,-136.0,68.0
sel102,34,official_pu0,250.0,160979,161009,161029,160977,161021,1,-8.0,-32.0,-24.0,20.0
sel102,34,official_pu1,250.0,160979,161009,161029,160978,161036,1,-4.0,28.0,32.0,16.0
sel102,35,hcrd_quadratic,250.0,161190,161223,161245,161191,161229,1,4.0,-64.0,-68.0,34.0
sel102,35,hcrd_gaussian,250.0,161190,161223,161245,161188,161228,1,-8.0,-68.0,-60.0,38.0
sel102,35,hcrd_raw,250.0,161190,161223,161245,,,0,nan,nan,nan,160.0
sel102,35,derivative_threshold,250.0,161190,161223,161245,161211,161237,1,84.0,-32.0,-116.0,58.0
sel102,35,official_pu0,250.0,161190,161223,161245,161193,161235,1,12.0,-40.0,-52.0,26.0
sel102,35,official_pu1,250.0,161190,161223,161245,161191,161248,1,4.0,12.0,8.0,8.0
sel102,36,hcrd_quadratic,250.0,162633,162655,162689,,,0,nan,nan,nan,160.0
sel102,36,hcrd_gaussian,250.0,162633,162655,162689,,,0,nan,nan,nan,160.0
sel102,36,hcrd_raw,250.0,162633,162655,162689,,,0,nan,nan,nan,160.0
sel102,36,derivative_threshold,250.0,162633,162655,162689,162632,162678,1,-4.0,-44.0,-40.0,24.0
sel102,36,official_pu0,250.0,162633,162655,162689,162628,162676,1,-20.0,-52.0,-32.0,36.0
sel102,36,official_pu1,250.0,162633,162655,162689,162631,162689,1,-8.0,0.0,8.0,4.0
sel102,37,hcrd_quadratic,250.0,162854,162869,162904,162868,162890,1,56.0,-56.0,-112.0,56.0
sel102,37,hcrd_gaussian,250.0,162854,162869,162904,,,0,nan,nan,nan,160.0
sel102,37,hcrd_raw,250.0,162854,162869,162904,162849,162880,1,-20.0,-96.0,-76.0,58.0
sel102,37,derivative_threshold,250.0,162854,162869,162904,162849,162883,1,-20.0,-84.0,-64.0,52.0
sel102,37,official_pu0,250.0,162854,162869,162904,162847,162892,1,-28.0,-48.0,-20.0,38.0
sel102,37,official_pu1,250.0,162854,162869,162904,162847,162906,1,-28.0,8.0,36.0,18.0
sel102,38,hcrd_quadratic,250.0,163059,163082,163120,163078,163101,1,76.0,-76.0,-152.0,76.0
sel102,38,hcrd_gaussian,250.0,163059,163082,163120,163077,163096,1,72.0,-96.0,-168.0,84.0
sel102,38,hcrd_raw,250.0,163059,163082,163120,163081,163088,1,88.0,-128.0,-216.0,108.0
sel102,38,derivative_threshold,250.0,163059,163082,163120,163078,163094,1,76.0,-104.0,-180.0,90.0
sel102,38,official_pu0,250.0,163059,163082,163120,163060,163103,1,4.0,-68.0,-72.0,36.0
sel102,38,official_pu1,250.0,163059,163082,163120,163059,163116,1,0.0,-16.0,-16.0,8.0
sel102,39,hcrd_quadratic,250.0,163270,163291,163321,163268,163306,1,-8.0,-60.0,-52.0,34.0
sel102,39,hcrd_gaussian,250.0,163270,163291,163321,163265,163306,1,-20.0,-60.0,-40.0,40.0
sel102,39,hcrd_raw,250.0,163270,163291,163321,,,0,nan,nan,nan,160.0
sel102,39,derivative_threshold,250.0,163270,163291,163321,,,0,nan,nan,nan,160.0
sel102,39,official_pu0,250.0,163270,163291,163321,163268,163306,1,-8.0,-60.0,-52.0,34.0
sel102,39,official_pu1,250.0,163270,163291,163321,163268,163324,1,-8.0,12.0,20.0,10.0
sel102,40,hcrd_quadratic,250.0,163471,163494,163524,163472,163518,1,4.0,-24.0,-28.0,14.0
sel102,40,hcrd_gaussian,250.0,163471,163494,163524,,,0,nan,nan,nan,160.0
sel102,40,hcrd_raw,250.0,163471,163494,163524,163485,163505,1,56.0,-76.0,-132.0,66.0
sel102,40,derivative_threshold,250.0,163471,163494,163524,163473,163497,1,8.0,-108.0,-116.0,58.0
sel102,40,official_pu0,250.0,163471,163494,163524,163487,163528,1,64.0,16.0,-48.0,40.0
sel102,40,official_pu1,250.0,163471,163494,163524,163471,163528,1,0.0,16.0,16.0,8.0
sel102,41,hcrd_quadratic,250.0,163682,163699,163733,163677,163718,1,-20.0,-60.0,-40.0,40.0
sel102,41,hcrd_gaussian,250.0,163682,163699,163733,,,0,nan,nan,nan,160.0
sel102,41,hcrd_raw,250.0,163682,163699,163733,163698,163720,1,64.0,-52.0,-116.0,58.0
sel102,41,derivative_threshold,250.0,163682,163699,163733,163696,163712,1,56.0,-84.0,-140.0,70.0
sel102,41,official_pu0,250.0,163682,163699,163733,163679,163709,1,-12.0,-96.0,-84.0,54.0
sel102,41,official_pu1,250.0,163682,163699,163733,163677,163729,1,-20.0,-16.0,4.0,18.0
sel102,42,hcrd_quadratic,250.0,163878,163907,163931,163872,163913,1,-24.0,-72.0,-48.0,48.0
sel102,42,hcrd_gaussian,250.0,163878,163907,163931,163872,163912,1,-24.0,-76.0,-52.0,50.0
sel102,42,hcrd_raw,250.0,163878,163907,163931,,,0,nan,nan,nan,160.0
sel102,42,derivative_threshold,250.0,163878,163907,163931,163877,163920,1,-4.0,-44.0,-40.0,24.0
sel102,42,official_pu0,250.0,163878,163907,163931,163877,163918,1,-4.0,-52.0,-48.0,28.0
sel102,42,official_pu1,250.0,163878,163907,163931,163875,163932,1,-12.0,4.0,16.0,8.0
sel102,43,hcrd_quadratic,250.0,164079,164108,164134,164073,164117,1,-24.0,-68.0,-44.0,46.0
sel102,43,hcrd_gaussian,250.0,164079,164108,164134,164095,164118,1,64.0,-64.0,-128.0,64.0
sel102,43,hcrd_raw,250.0,164079,164108,164134,,,0,nan,nan,nan,160.0
sel102,43,derivative_threshold,250.0,164079,164108,164134,164089,164112,1,40.0,-88.0,-128.0,64.0
sel102,43,official_pu0,250.0,164079,164108,164134,164072,164120,1,-28.0,-56.0,-28.0,42.0
sel102,43,official_pu1,250.0,164079,164108,164134,164076,164131,1,-12.0,-12.0,0.0,12.0
sel102,44,hcrd_quadratic,250.0,164294,164316,164350,164312,164336,1,72.0,-56.0,-128.0,64.0
sel102,44,hcrd_gaussian,250.0,164294,164316,164350,164312,164337,1,72.0,-52.0,-124.0,62.0
sel102,44,hcrd_raw,250.0,164294,164316,164350,,,0,nan,nan,nan,160.0
sel102,44,derivative_threshold,250.0,164294,164316,164350,164312,164341,1,72.0,-36.0,-108.0,54.0
sel102,44,official_pu0,250.0,164294,164316,164350,164292,164339,1,-8.0,-44.0,-36.0,26.0
sel102,44,official_pu1,250.0,164294,164316,164350,164292,164348,1,-8.0,-8.0,0.0,8.0
sel102,45,hcrd_quadratic,250.0,164513,164530,164561,164506,164546,1,-28.0,-60.0,-32.0,44.0
sel102,45,hcrd_gaussian,250.0,164513,164530,164561,164504,164545,1,-36.0,-64.0,-28.0,50.0
sel102,45,hcrd_raw,250.0,164513,164530,164561,,,0,nan,nan,nan,160.0
sel102,45,derivative_threshold,250.0,164513,164530,164561,164507,164543,1,-24.0,-72.0,-48.0,48.0
sel102,45,official_pu0,250.0,164513,164530,164561,164506,164552,1,-28.0,-36.0,-8.0,32.0
sel102,45,official_pu1,250.0,164513,164530,164561,164507,164562,1,-24.0,4.0,28.0,14.0
sel102,46,hcrd_quadratic,250.0,164719,164736,164767,164716,164758,1,-12.0,-36.0,-24.0,24.0
sel102,46,hcrd_gaussian,250.0,164719,164736,164767,,,0,nan,nan,nan,160.0
sel102,46,hcrd_raw,250.0,164719,164736,164767,,,0,nan,nan,nan,160.0
sel102,46,derivative_threshold,250.0,164719,164736,164767,,,0,nan,nan,nan,160.0
sel102,46,official_pu0,250.0,164719,164736,164767,164709,164760,1,-40.0,-28.0,12.0,34.0
sel102,46,official_pu1,250.0,164719,164736,164767,164715,164769,1,-16.0,8.0,24.0,12.0
sel102,47,hcrd_quadratic,250.0,164922,164944,164978,164921,164963,1,-4.0,-60.0,-56.0,32.0
sel102,47,hcrd_gaussian,250.0,164922,164944,164978,,,0,nan,nan,nan,160.0
sel102,47,hcrd_raw,250.0,164922,164944,164978,,,0,nan,nan,nan,160.0
sel102,47,derivative_threshold,250.0,164922,164944,164978,164942,164962,1,80.0,-64.0,-144.0,72.0
sel102,47,official_pu0,250.0,164922,164944,164978,164918,164964,1,-16.0,-56.0,-40.0,36.0
sel102,47,official_pu1,250.0,164922,164944,164978,164920,164975,1,-8.0,-12.0,-4.0,10.0
sel102,48,hcrd_quadratic,250.0,165120,165144,165178,165120,165156,1,0.0,-88.0,-88.0,44.0
sel102,48,hcrd_gaussian,250.0,165120,165144,165178,165138,165151,1,72.0,-108.0,-180.0,90.0
sel102,48,hcrd_raw,250.0,165120,165144,165178,,,0,nan,nan,nan,160.0
sel102,48,derivative_threshold,250.0,165120,165144,165178,,,0,nan,nan,nan,160.0
sel102,48,official_pu0,250.0,165120,165144,165178,165121,165154,1,4.0,-96.0,-100.0,50.0
sel102,48,official_pu1,250.0,165120,165144,165178,165118,165174,1,-8.0,-16.0,-8.0,12.0
sel102,49,hcrd_quadratic,250.0,165526,165549,165580,165525,165563,1,-4.0,-68.0,-64.0,36.0
sel102,49,hcrd_gaussian,250.0,165526,165549,165580,165523,165563,1,-12.0,-68.0,-56.0,40.0
sel102,49,hcrd_raw,250.0,165526,165549,165580,165528,165556,1,8.0,-96.0,-104.0,52.0
sel102,49,derivative_threshold,250.0,165526,165549,165580,165545,165560,1,76.0,-80.0,-156.0,78.0
sel102,49,official_pu0,250.0,165526,165549,165580,165525,165568,1,-4.0,-48.0,-44.0,26.0
sel102,49,official_pu1,250.0,165526,165549,165580,165525,165583,1,-4.0,12.0,16.0,8.0
sel102,50,hcrd_quadratic,250.0,168634,168652,168687,168630,168668,1,-16.0,-76.0,-60.0,46.0
sel102,50,hcrd_gaussian,250.0,168634,168652,168687,,,0,nan,nan,nan,160.0
sel102,50,hcrd_raw,250.0,168634,168652,168687,168644,168656,1,40.0,-124.0,-164.0,82.0
sel102,50,derivative_threshold,250.0,168634,168652,168687,,,0,nan,nan,nan,160.0
sel102,50,official_pu0,250.0,168634,168652,168687,168632,168688,1,-8.0,4.0,12.0,6.0
sel102,50,official_pu1,250.0,168634,168652,168687,168631,168686,1,-12.0,-4.0,8.0,8.0
sel102,51,hcrd_quadratic,250.0,168845,168867,168898,168844,168888,1,-4.0,-40.0,-36.0,22.0
sel102,51,hcrd_gaussian,250.0,168845,168867,168898,168862,168888,1,68.0,-40.0,-108.0,54.0
sel102,51,hcrd_raw,250.0,168845,168867,168898,,,0,nan,nan,nan,160.0
sel102,51,derivative_threshold,250.0,168845,168867,168898,,,0,nan,nan,nan,160.0
sel102,51,official_pu0,250.0,168845,168867,168898,168841,168890,1,-16.0,-32.0,-16.0,24.0
sel102,51,official_pu1,250.0,168845,168867,168898,168843,168899,1,-8.0,4.0,12.0,6.0
sel102,52,hcrd_quadratic,250.0,169873,169899,169922,169873,169911,1,0.0,-44.0,-44.0,22.0
sel102,52,hcrd_gaussian,250.0,169873,169899,169922,169891,169911,1,72.0,-44.0,-116.0,58.0
sel102,52,hcrd_raw,250.0,169873,169899,169922,169894,169924,1,84.0,8.0,-76.0,46.0
sel102,52,derivative_threshold,250.0,169873,169899,169922,169870,169906,1,-12.0,-64.0,-52.0,38.0
sel102,52,official_pu0,250.0,169873,169899,169922,169869,169913,1,-16.0,-36.0,-20.0,26.0
sel102,52,official_pu1,250.0,169873,169899,169922,169872,169928,1,-4.0,24.0,28.0,14.0
sel102,53,hcrd_quadratic,250.0,170923,170956,170974,170921,170966,1,-8.0,-32.0,-24.0,20.0
sel102,53,hcrd_gaussian,250.0,170923,170956,170974,,,0,nan,nan,nan,160.0
sel102,53,hcrd_raw,250.0,170923,170956,170974,170951,170975,1,112.0,4.0,-108.0,58.0
sel102,53,derivative_threshold,250.0,170923,170956,170974,170948,170966,1,100.0,-32.0,-132.0,66.0
sel102,53,official_pu0,250.0,170923,170956,170974,170924,170958,1,4.0,-64.0,-68.0,34.0
sel102,53,official_pu1,250.0,170923,170956,170974,170916,170977,1,-28.0,12.0,40.0,20.0
sel102,54,hcrd_quadratic,250.0,171319,171348,171372,171321,171366,1,8.0,-24.0,-32.0,16.0
sel102,54,hcrd_gaussian,250.0,171319,171348,171372,171315,171357,1,-16.0,-60.0,-44.0,38.0
sel102,54,hcrd_raw,250.0,171319,171348,171372,,,0,nan,nan,nan,160.0
sel102,54,derivative_threshold,250.0,171319,171348,171372,171341,171363,1,88.0,-36.0,-124.0,62.0
sel102,54,official_pu0,250.0,171319,171348,171372,171323,171361,1,16.0,-44.0,-60.0,30.0
sel102,54,official_pu1,250.0,171319,171348,171372,171321,171371,1,8.0,-4.0,-12.0,6.0
sel102,55,hcrd_quadratic,250.0,171954,171982,172010,171974,172002,1,80.0,-32.0,-112.0,56.0
sel102,55,hcrd_gaussian,250.0,171954,171982,172010,171973,171995,1,76.0,-60.0,-136.0,68.0
sel102,55,hcrd_raw,250.0,171954,171982,172010,171978,171996,1,96.0,-56.0,-152.0,76.0
sel102,55,derivative_threshold,250.0,171954,171982,172010,171974,171999,1,80.0,-44.0,-124.0,62.0
sel102,55,official_pu0,250.0,171954,171982,172010,171956,171997,1,8.0,-52.0,-60.0,30.0
sel102,55,official_pu1,250.0,171954,171982,172010,171954,172007,1,0.0,-12.0,-12.0,6.0
sel102,56,hcrd_quadratic,250.0,172783,172806,172826,172778,172814,1,-20.0,-48.0,-28.0,34.0
sel102,56,hcrd_gaussian,250.0,172783,172806,172826,172795,172813,1,48.0,-52.0,-100.0,50.0
sel102,56,hcrd_raw,250.0,172783,172806,172826,172803,172818,1,80.0,-32.0,-112.0,56.0
sel102,56,derivative_threshold,250.0,172783,172806,172826,172798,172812,1,60.0,-56.0,-116.0,58.0
sel102,56,official_pu0,250.0,172783,172806,172826,172775,172809,1,-32.0,-68.0,-36.0,50.0
sel102,56,official_pu1,250.0,172783,172806,172826,172776,172828,1,-28.0,8.0,36.0,18.0
sel102,57,hcrd_quadratic,250.0,172973,173006,173022,172973,173014,1,0.0,-32.0,-32.0,16.0
sel102,57,hcrd_gaussian,250.0,172973,173006,173022,172992,173014,1,76.0,-32.0,-108.0,54.0
sel102,57,hcrd_raw,250.0,172973,173006,173022,,,0,nan,nan,nan,160.0
sel102,57,derivative_threshold,250.0,172973,173006,173022,172996,173012,1,92.0,-40.0,-132.0,66.0
sel102,57,official_pu0,250.0,172973,173006,173022,172975,173015,1,8.0,-28.0,-36.0,18.0
sel102,57,official_pu1,250.0,172973,173006,173022,172969,173024,1,-16.0,8.0,24.0,12.0
sel102,58,hcrd_quadratic,250.0,175268,175308,175322,,,0,nan,nan,nan,160.0
sel102,58,hcrd_gaussian,250.0,175268,175308,175322,,,0,nan,nan,nan,160.0
sel102,58,hcrd_raw,250.0,175268,175308,175322,175302,175322,1,136.0,0.0,-136.0,68.0
sel102,58,derivative_threshold,250.0,175268,175308,175322,,,0,nan,nan,nan,160.0
sel102,58,official_pu0,250.0,175268,175308,175322,,,0,nan,nan,nan,160.0
sel102,58,official_pu1,250.0,175268,175308,175322,175269,175325,1,4.0,12.0,8.0,8.0
sel102,59,hcrd_quadratic,250.0,175670,175699,175721,175689,175718,1,76.0,-12.0,-88.0,44.0
sel102,59,hcrd_gaussian,250.0,175670,175699,175721,175688,175711,1,72.0,-40.0,-112.0,56.0
sel102,59,hcrd_raw,250.0,175670,175699,175721,,,0,nan,nan,nan,160.0
sel102,59,derivative_threshold,250.0,175670,175699,175721,175689,175715,1,76.0,-24.0,-100.0,50.0
