trial,suite,seed,noise_sigma,method,parameter,baseline_mse,baseline_nmse,detail_mse,detail_nmse,knot_f1,knots
58,exact,20260973,0.0,hcrd_centered,none,0.0,0.0,1.7649611692688008e-32,1.0069169140260445e-32,1.0,9
58,exact,20260973,0.0,hcrd_legacy,none,0.010636851065517835,0.006068363109814503,0.010636851065517835,0.006068363109814503,1.0,9
58,exact,20260973,0.0,hcrd_robust,z=3.5,2.16783274051494e-32,1.2367566444015545e-32,3.510737978002071e-32,2.0028890789865885e-32,0.0,2
58,exact,20260973,0.0,hcrd_guided_fixed,sigma=2,0.035932173148467104,0.020499438475404627,0.0359321731484671,0.020499438475404624,0.8750000000000001,11
58,exact,20260973,0.0,hcrd_guided_oracle,sigma=1,0.021262450897717947,0.012130307349158353,0.021262450897717944,0.012130307349158351,0.8750000000000001,11
58,exact,20260973,0.0,hcrd_guided_adaptive,sigma=1.45234;adaptive,0.021513167317805917,0.012273341999668666,0.021513167317805917,0.012273341999668666,0.8750000000000001,11
58,exact,20260973,0.0,affine_ls,degree=1,0.04465184419531324,0.02547404325124227,0.04465184419531323,0.025474043251242258,,
58,exact,20260973,0.0,moving_average_oracle,window=129,0.09482329168831218,0.05409704072081228,0.09482329168831216,0.05409704072081227,,
58,exact,20260973,0.0,gaussian_oracle,sigma=32,0.09043527492725359,0.05159366083196739,0.09043527492725359,0.05159366083196739,,
58,exact,20260973,0.0,fourier_oracle,bins=3,0.24512408610513658,0.13984420316549656,0.24512408610513658,0.13984420316549656,,
58,exact,20260973,0.0,rdp_oracle_budget,epsilon=1.564817;knots=2,2.16783274051494e-32,1.2367566444015545e-32,3.510737978002071e-32,2.0028890789865885e-32,,
59,exact,20260974,0.0,hcrd_centered,none,0.0,0.0,2.5784979582286387e-32,6.314409988184612e-33,1.0,9
59,exact,20260974,0.0,hcrd_legacy,none,0.009887915318702813,0.0024214233349105626,0.009887915318702815,0.002421423334910563,1.0,9
59,exact,20260974,0.0,hcrd_robust,z=3.5,4.715441817461395e-32,1.1547510757517313e-32,7.623984779073145e-32,1.8670158525864613e-32,0.0,2
59,exact,20260974,0.0,hcrd_guided_fixed,sigma=2,0.032600062225147046,0.007983336107480267,0.03260006222514705,0.007983336107480268,0.8750000000000001,11
59,exact,20260974,0.0,hcrd_guided_oracle,sigma=1,0.009350629661910234,0.0022898489853194525,0.009350629661910234,0.0022898489853194525,0.8750000000000001,11
59,exact,20260974,0.0,hcrd_guided_adaptive,sigma=1.28696;adaptive,0.019607242370621766,0.004801561570786103,0.019607242370621766,0.004801561570786103,0.8750000000000001,11
59,exact,20260974,0.0,affine_ls,degree=1,0.04150792856905274,0.010164758048725957,0.04150792856905274,0.010164758048725957,,
59,exact,20260974,0.0,moving_average_oracle,window=129,0.04283022361702191,0.010488571105532078,0.04283022361702191,0.010488571105532078,,
59,exact,20260974,0.0,gaussian_oracle,sigma=32,0.003303342382548192,0.0008089460791772437,0.0033033423825481927,0.0008089460791772439,,
59,exact,20260974,0.0,fourier_oracle,bins=3,0.5707938804675571,0.1397800827616325,0.5707938804675571,0.1397800827616325,,
59,exact,20260974,0.0,rdp_oracle_budget,epsilon=1.8064567;knots=2,4.715441817461395e-32,1.1547510757517313e-32,7.623984779073145e-32,1.8670158525864613e-32,,
60,exact,20260975,0.0,hcrd_centered,none,0.0,0.0,8.537040438311047e-33,9.645028376507941e-33,1.0,9
60,exact,20260975,0.0,hcrd_legacy,none,0.006491778251196817,0.00733431988512142,0.006491778251196817,0.00733431988512142,1.0,9
60,exact,20260975,0.0,hcrd_robust,z=3.5,1.0359554689186439e-32,1.1704079378234356e-32,1.8321064311431573e-32,2.0698881122618166e-32,0.0,2
60,exact,20260975,0.0,hcrd_guided_fixed,sigma=2,0.021644715153960385,0.024453895160730998,0.02164471515396038,0.024453895160730994,0.8750000000000001,11
60,exact,20260975,0.0,hcrd_guided_oracle,sigma=1,0.0061713695445334005,0.006972326628772238,0.006171369544533401,0.006972326628772239,0.8750000000000001,11
60,exact,20260975,0.0,hcrd_guided_adaptive,sigma=1.5861;adaptive,0.002232954850040271,0.0025227610256418407,0.002232954850040271,0.0025227610256418407,1.0,9
60,exact,20260975,0.0,affine_ls,degree=1,0.027251474072308213,0.030788332634521662,0.027251474072308213,0.030788332634521662,,
60,exact,20260975,0.0,moving_average_oracle,window=129,0.021734067623001518,0.0245548443252149,0.021734067623001518,0.0245548443252149,,
60,exact,20260975,0.0,gaussian_oracle,sigma=64,0.001249233788607663,0.001411366787715154,0.0012492337886076629,0.0014113667877151538,,
60,exact,20260975,0.0,fourier_oracle,bins=3,0.01991199053812945,0.022496287227498638,0.01991199053812945,0.022496287227498638,,
60,exact,20260975,0.0,rdp_oracle_budget,epsilon=1.2251401;knots=2,1.0359554689186439e-32,1.1704079378234356e-32,1.8321064311431573e-32,2.0698881122618166e-32,,
61,exact,20260976,0.0,hcrd_centered,none,0.0,0.0,8.345196832955743e-33,9.689762587781008e-33,1.0,9
61,exact,20260976,0.0,hcrd_legacy,none,0.00440375858476344,0.005113285646151339,0.00440375858476344,0.005113285646151339,1.0,9
61,exact,20260976,0.0,hcrd_robust,z=3.5,1.2930259000947518e-31,1.5013563181987124e-31,1.3994991010669459e-31,1.6249843236290219e-31,0.0,2
61,exact,20260976,0.0,hcrd_guided_fixed,sigma=2,0.014902806923552243,0.017303925104617857,0.014902806923552243,0.017303925104617857,0.8750000000000001,11
61,exact,20260976,0.0,hcrd_guided_oracle,sigma=1,0.00880795910718767,0.010227084434304885,0.00880795910718767,0.010227084434304885,0.8750000000000001,11
61,exact,20260976,0.0,hcrd_guided_adaptive,sigma=1.41449;adaptive,0.008899268503006055,0.010333105464751989,0.008899268503006055,0.010333105464751989,0.8750000000000001,11
61,exact,20260976,0.0,affine_ls,degree=1,0.018486292699733117,0.021464776802058817,0.018486292699733113,0.02146477680205881,,
61,exact,20260976,0.0,moving_average_oracle,window=129,0.04486627981963234,0.052095068379017236,0.04486627981963234,0.052095068379017236,,
61,exact,20260976,0.0,gaussian_oracle,sigma=32,0.0422387975600692,0.049044250068988736,0.0422387975600692,0.049044250068988736,,
61,exact,20260976,0.0,fourier_oracle,bins=3,0.14173293839713577,0.16456873953090614,0.14173293839713577,0.16456873953090614,,
61,exact,20260976,0.0,rdp_oracle_budget,epsilon=1.0853082;knots=2,1.2930259000947518e-31,1.5013563181987124e-31,1.3994991010669459e-31,1.6249843236290219e-31,,
62,exact,20260977,0.0,hcrd_centered,none,0.0,0.0,2.6595818570545916e-33,4.553480274637272e-33,1.0,9
62,exact,20260977,0.0,hcrd_legacy,none,0.0041543179348402,0.007112623633181301,0.004154317934840199,0.007112623633181299,1.0,9
62,exact,20260977,0.0,hcrd_robust,z=3.5,4.5040625754377075e-33,7.711422770683525e-33,6.604365992173039e-33,1.1307360287511492e-32,0.0,2
62,exact,20260977,0.0,hcrd_guided_fixed,sigma=2,0.014009047188226027,0.02398494329807747,0.014009047188226027,0.02398494329807747,0.8750000000000001,11
62,exact,20260977,0.0,hcrd_guided_oracle,sigma=1,0.0039704766836520565,0.006797868323533893,0.003970476683652057,0.0067978683235338936,0.8750000000000001,11
62,exact,20260977,0.0,hcrd_guided_adaptive,sigma=1.49647;adaptive,0.008413481674511737,0.014404754170018005,0.008413481674511739,0.014404754170018009,0.8750000000000001,11
62,exact,20260977,0.0,affine_ls,degree=1,0.017439179699114196,0.029857686295737606,0.017439179699114196,0.029857686295737606,,
62,exact,20260977,0.0,moving_average_oracle,window=129,0.032313671513147305,0.055324360649375695,0.0323136715131473,0.05532436064937569,,
62,exact,20260977,0.0,gaussian_oracle,sigma=32,0.031121683699358065,0.05328355375211843,0.03112168369935806,0.05328355375211842,,
62,exact,20260977,0.0,fourier_oracle,bins=3,0.06441485931897209,0.1102849271303529,0.06441485931897209,0.1102849271303529,,
62,exact,20260977,0.0,rdp_oracle_budget,epsilon=1.1453528;knots=2,4.5040625754377075e-33,7.711422770683525e-33,6.604365992173039e-33,1.1307360287511492e-32,,
63,exact,20260978,0.0,hcrd_centered,none,0.0,0.0,1.2230029841400658e-32,5.393556070087444e-33,1.0,9
63,exact,20260978,0.0,hcrd_legacy,none,0.009252857343681396,0.004080595512753913,0.009252857343681397,0.004080595512753914,1.0,9
63,exact,20260978,0.0,hcrd_robust,z=3.5,1.691820794727091e-32,7.461085896954297e-33,2.4316176978784837e-32,1.072365853935033e-32,0.0,2
63,exact,20260978,0.0,hcrd_guided_fixed,sigma=2,0.030668908396278418,0.013525271744125112,0.030668908396278418,0.013525271744125112,0.8750000000000001,11
63,exact,20260978,0.0,hcrd_guided_oracle,sigma=1,0.008771825599958628,0.0038684560727929437,0.008771825599958628,0.0038684560727929437,0.8750000000000001,11
63,exact,20260978,0.0,hcrd_guided_adaptive,sigma=1.38071;adaptive,0.018431155345682904,0.008128309667480557,0.018431155345682904,0.008128309667480557,0.8750000000000001,11
63,exact,20260978,0.0,affine_ls,degree=1,0.03884205409351645,0.01712970445268821,0.03884205409351645,0.01712970445268821,,
63,exact,20260978,0.0,moving_average_oracle,window=129,0.029242056495717598,0.012896016883001711,0.029242056495717598,0.012896016883001711,,
63,exact,20260978,0.0,gaussian_oracle,sigma=32,0.009106468539144954,0.004016036698463241,0.009106468539144952,0.00401603669846324,,
63,exact,20260978,0.0,fourier_oracle,bins=3,0.2131847898276837,0.09401646047772313,0.2131847898276837,0.09401646047772313,,
63,exact,20260978,0.0,rdp_oracle_budget,epsilon=1.7064739;knots=2,1.691820794727091e-32,7.461085896954297e-33,2.4316176978784837e-32,1.072365853935033e-32,,
64,exact,20260979,0.0,hcrd_centered,none,0.0,0.0,8.896747198352243e-33,5.622364715943562e-33,1.0,9
64,exact,20260979,0.0,hcrd_legacy,none,0.00811668267371273,0.005129397212010802,0.008116682673712731,0.005129397212010803,1.0,9
64,exact,20260979,0.0,hcrd_robust,z=3.5,1.5539332033779658e-32,9.82019497555641e-33,2.558714086426373e-32,1.616998154154119e-32,0.0,2
64,exact,20260979,0.0,hcrd_guided_fixed,sigma=2,0.026962662356339904,0.017039252448160125,0.026962662356339904,0.017039252448160125,0.8750000000000001,11
64,exact,20260979,0.0,hcrd_guided_oracle,sigma=1,0.00770270395552712,0.004867780321434278,0.007702703955527123,0.00486778032143428,0.8750000000000001,11
64,exact,20260979,0.0,hcrd_guided_adaptive,sigma=1.44037;adaptive,0.016219825499917184,0.01025023781797306,0.016219825499917184,0.01025023781797306,0.8750000000000001,11
64,exact,20260979,0.0,affine_ls,degree=1,0.03407256977624839,0.021532410646329724,0.03407256977624839,0.021532410646329724,,
64,exact,20260979,0.0,moving_average_oracle,window=129,0.024769954244029373,0.01565355445673004,0.024769954244029373,0.01565355445673004,,
64,exact,20260979,0.0,gaussian_oracle,sigma=64,0.008621475203335867,0.00544840455752138,0.008621475203335865,0.005448404557521379,,
64,exact,20260979,0.0,fourier_oracle,bins=3,0.10813129112882747,0.06833436337774543,0.10813129112882747,0.06833436337774543,,
64,exact,20260979,0.0,rdp_oracle_budget,epsilon=1.4024559;knots=2,1.5539332033779658e-32,9.82019497555641e-33,2.558714086426373e-32,1.616998154154119e-32,,
65,exact,20260980,0.0,hcrd_centered,none,0.0,0.0,1.1078968209268831e-32,5.588814226723297e-33,1.0,9
65,exact,20260980,0.0,hcrd_legacy,none,0.010610422581857432,0.005352455170637637,0.010610422581857428,0.005352455170637635,1.0,9
65,exact,20260980,0.0,hcrd_robust,z=3.5,7.844604925231745e-33,3.957231285534326e-33,2.0143578562306964e-32,1.0161480412224176e-32,0.0,2
65,exact,20260980,0.0,hcrd_guided_fixed,sigma=2,0.03588992694241986,0.01810476666266141,0.03588992694241985,0.018104766662661406,0.8750000000000001,11
65,exact,20260980,0.0,hcrd_guided_oracle,sigma=1,0.021218659674519597,0.010703807865586551,0.021218659674519594,0.01070380786558655,0.8750000000000001,11
65,exact,20260980,0.0,hcrd_guided_adaptive,sigma=1.42385;adaptive,0.021445659877437698,0.010818318706269023,0.021445659877437694,0.010818318706269021,0.8750000000000001,11
65,exact,20260980,0.0,affine_ls,degree=1,0.044540901536865254,0.022468773217713078,0.044540901536865254,0.022468773217713078,,
65,exact,20260980,0.0,moving_average_oracle,window=129,0.10440601598820987,0.052667885356168606,0.10440601598820987,0.052667885356168606,,
65,exact,20260980,0.0,gaussian_oracle,sigma=32,0.09865003359219918,0.04976426511861975,0.09865003359219918,0.04976426511861975,,
65,exact,20260980,0.0,fourier_oracle,bins=3,0.3143308883300022,0.15856503127498606,0.3143308883300022,0.15856503127498606,,
65,exact,20260980,0.0,rdp_oracle_budget,epsilon=1.6525084;knots=2,7.844604925231745e-33,3.957231285534326e-33,2.0143578562306964e-32,1.0161480412224176e-32,,
66,exact,20260981,0.0,hcrd_centered,none,0.0,0.0,8.715395040164806e-34,1.9748916776740056e-33,1.0,9
66,exact,20260981,0.0,hcrd_legacy,none,0.004041544745636055,0.009158062309649271,0.004041544745636056,0.009158062309649273,1.0,9
66,exact,20260981,0.0,hcrd_robust,z=3.5,4.046701050463453e-35,9.169746396766665e-35,1.1885310863027845e-33,2.6931884787540615e-33,0.0,2
66,exact,20260981,0.0,hcrd_guided_fixed,sigma=2,0.013520905213496562,0.03063810998548667,0.013520905213496559,0.030638109985486665,0.8750000000000001,11
66,exact,20260981,0.0,hcrd_guided_oracle,sigma=1,0.003848200555299955,0.008719948109820456,0.003848200555299954,0.008719948109820455,0.8750000000000001,11
66,exact,20260981,0.0,hcrd_guided_adaptive,sigma=1.71594;adaptive,0.013428701448688287,0.030429178035837914,0.013428701448688287,0.030429178035837914,0.8750000000000001,11
66,exact,20260981,0.0,affine_ls,degree=1,0.016965775414073864,0.038444119303979535,0.016965775414073864,0.038444119303979535,,
66,exact,20260981,0.0,moving_average_oracle,window=129,0.016682159296746612,0.03780145066167183,0.016682159296746612,0.03780145066167183,,
66,exact,20260981,0.0,gaussian_oracle,sigma=64,0.006322953298847869,0.014327690013670256,0.006322953298847868,0.014327690013670255,,
66,exact,20260981,0.0,fourier_oracle,bins=2,7.81533162849921e-06,1.770939047542435e-05,7.81533162849922e-06,1.7709390475424373e-05,,
66,exact,20260981,0.0,rdp_oracle_budget,epsilon=1.1379655;knots=2,4.046701050463453e-35,9.169746396766665e-35,1.1885310863027845e-33,2.6931884787540615e-33,,
67,exact,20260982,0.0,hcrd_centered,none,0.0,0.0,8.97992938661177e-33,6.821681004599489e-33,1.0,9
67,exact,20260982,0.0,hcrd_legacy,none,0.004937414729135262,0.003750749790949097,0.004937414729135262,0.003750749790949097,1.0,9
67,exact,20260982,0.0,hcrd_robust,z=3.5,1.4819918513697266e-32,1.1258079241171616e-32,2.531061629248206e-32,1.922742851792938e-32,0.0,2
67,exact,20260982,0.0,hcrd_guided_fixed,sigma=2,0.016351763425209397,0.01242175847348655,0.016351763425209397,0.01242175847348655,0.8750000000000001,11
67,exact,20260982,0.0,hcrd_guided_oracle,sigma=1,0.004678929471642698,0.0035543892300704165,0.004678929471642698,0.0035543892300704165,0.8750000000000001,11
67,exact,20260982,0.0,hcrd_guided_adaptive,sigma=1.36189;adaptive,0.009825946572585672,0.007464365275115835,0.009825946572585672,0.007464365275115835,0.8750000000000001,11
67,exact,20260982,0.0,affine_ls,degree=1,0.02072649808247157,0.015745063482555062,0.020726498082471567,0.01574506348255506,,
67,exact,20260982,0.0,moving_average_oracle,window=129,0.016079453682639893,0.012214896022984067,0.016079453682639893,0.012214896022984067,,
67,exact,20260982,0.0,gaussian_oracle,sigma=32,0.004143053287617256,0.0031473062533563974,0.004143053287617255,0.0031473062533563965,,
67,exact,20260982,0.0,fourier_oracle,bins=3,0.13503741128918828,0.10258233710335632,0.13503741128918828,0.10258233710335632,,
67,exact,20260982,0.0,rdp_oracle_budget,epsilon=1.0273128;knots=2,1.4819918513697266e-32,1.1258079241171616e-32,2.531061629248206e-32,1.922742851792938e-32,,
68,exact,20260983,0.0,hcrd_centered,none,0.0,0.0,1.41484658949537e-32,7.546310741993375e-33,1.0,9
68,exact,20260983,0.0,hcrd_legacy,none,0.007521481239855141,0.004011702406284539,0.00752148123985514,0.004011702406284538,1.0,9
68,exact,20260983,0.0,hcrd_robust,z=3.5,2.2589584530587095e-32,1.204851647280976e-32,3.652222636951608e-32,1.9479714000094763e-32,0.0,2
68,exact,20260983,0.0,hcrd_guided_fixed,sigma=2,0.02492607462249628,0.013294720860624278,0.02492607462249628,0.013294720860624278,0.8750000000000001,11
68,exact,20260983,0.0,hcrd_guided_oracle,sigma=1,0.007129906503838757,0.003802849753379775,0.007129906503838755,0.0038028497533797736,0.8750000000000001,11
68,exact,20260983,0.0,hcrd_guided_adaptive,sigma=1.37677;adaptive,0.014979416919343477,0.007989511770852588,0.014979416919343473,0.007989511770852586,0.8750000000000001,11
68,exact,20260983,0.0,affine_ls,degree=1,0.03157400685328024,0.016840501921106747,0.03157400685328024,0.016840501921106747,,
68,exact,20260983,0.0,moving_average_oracle,window=129,0.02389766062462988,0.01274619979431676,0.02389766062462988,0.01274619979431676,,
68,exact,20260983,0.0,gaussian_oracle,sigma=32,0.007173247193833388,0.0038259662040890027,0.0071732471938333875,0.0038259662040890023,,
68,exact,20260983,0.0,fourier_oracle,bins=3,0.17958722859027432,0.09578572279832614,0.17958722859027432,0.09578572279832614,,
68,exact,20260983,0.0,rdp_oracle_budget,epsilon=1.552714;knots=2,2.2589584530587095e-32,1.204851647280976e-32,3.652222636951608e-32,1.9479714000094763e-32,,
69,exact,20260984,0.0,hcrd_centered,none,0.0,0.0,1.1252077087538657e-32,7.228513388214865e-33,1.0,9
69,exact,20260984,0.0,hcrd_legacy,none,0.0049130240555122166,0.0031562048398355094,0.0049130240555122166,0.0031562048398355094,1.0,9
69,exact,20260984,0.0,hcrd_robust,z=3.5,7.805636692893949e-33,5.014465231544857e-33,2.020877541256443e-32,1.2982438930402283e-32,0.0,2
69,exact,20260984,0.0,hcrd_guided_fixed,sigma=2,0.016710990677872628,0.010735406352584777,0.016710990677872628,0.010735406352584777,0.8750000000000001,11
69,exact,20260984,0.0,hcrd_guided_oracle,sigma=1,0.009842814147469488,0.006323180448300448,0.009842814147469488,0.006323180448300448,0.8750000000000001,11
69,exact,20260984,0.0,hcrd_guided_adaptive,sigma=1.34013;adaptive,0.009924466854936812,0.0063756354470104375,0.009924466854936812,0.0063756354470104375,0.8750000000000001,11
69,exact,20260984,0.0,affine_ls,degree=1,0.02062410983319317,0.013249256371906144,0.02062410983319317,0.013249256371906144,,
69,exact,20260984,0.0,moving_average_oracle,window=65,0.06922747585298021,0.044472832184004496,0.06922747585298021,0.044472832184004496,,
69,exact,20260984,0.0,gaussian_oracle,sigma=32,0.06404397971670468,0.041142871775154875,0.06404397971670468,0.041142871775154875,,
69,exact,20260984,0.0,fourier_oracle,bins=3,0.3254448370516723,0.20907094249813873,0.3254448370516723,0.20907094249813873,,
