record,beat_index,method,sampling_frequency,target_onset,target_fiducial,target_offset,detected_r_peak,predicted_onset,predicted_offset,success,failure_reason,onset_error_ms,offset_error_ms,duration_error_ms,joint_absolute_error_ms
sel232,24,neurokit_dwt_ch1,250.0,159518,159527,159551,,,,0,unmatched_r_peak,,,,160.0
sel232,25,neurokit_dwt_ch1,250.0,159700,159709,159734,,,,0,unmatched_r_peak,,,,160.0
sel232,26,neurokit_dwt_ch1,250.0,159883,159890,159915,,,,0,unmatched_r_peak,,,,160.0
sel232,27,neurokit_dwt_ch1,250.0,160067,160077,160104,,,,0,unmatched_r_peak,,,,160.0
sel232,28,neurokit_dwt_ch1,250.0,160250,160259,160288,,,,0,unmatched_r_peak,,,,160.0
sel232,29,neurokit_dwt_ch1,250.0,161838,161850,161884,,,,0,unmatched_r_peak,,,,160.0
sel233,0,neurokit_dwt_ch0,250.0,150282,150297,150306,,,,0,missing_dwt_boundary,,,,160.0
sel233,1,neurokit_dwt_ch0,250.0,150894,150899,150912,,,,0,missing_dwt_boundary,,,,160.0
sel233,2,neurokit_dwt_ch0,250.0,151474,151487,151497,,,,0,missing_dwt_boundary,,,,160.0
sel233,3,neurokit_dwt_ch0,250.0,152064,152078,152086,,,,0,missing_dwt_boundary,,,,160.0
sel233,4,neurokit_dwt_ch0,250.0,153103,153116,153131,,,,0,missing_dwt_boundary,,,,160.0
sel233,5,neurokit_dwt_ch0,250.0,153250,153266,153274,,,,0,missing_dwt_boundary,,,,160.0
sel233,6,neurokit_dwt_ch0,250.0,153404,153416,153427,,,,0,missing_dwt_boundary,,,,160.0
sel233,7,neurokit_dwt_ch0,250.0,153996,154009,154020,,,,0,missing_dwt_boundary,,,,160.0
sel233,8,neurokit_dwt_ch0,250.0,154146,154158,154174,,,,0,missing_dwt_boundary,,,,160.0
sel233,9,neurokit_dwt_ch0,250.0,154296,154310,154321,,,,0,missing_dwt_boundary,,,,160.0
sel233,10,neurokit_dwt_ch0,250.0,154443,154458,154467,,,,0,missing_dwt_boundary,,,,160.0
sel233,11,neurokit_dwt_ch0,250.0,155475,155487,155495,,,,0,missing_dwt_boundary,,,,160.0
sel233,12,neurokit_dwt_ch0,250.0,156210,156224,156232,,,,0,missing_dwt_boundary,,,,160.0
sel233,13,neurokit_dwt_ch0,250.0,156359,156371,156382,,,,0,missing_dwt_boundary,,,,160.0
sel233,14,neurokit_dwt_ch0,250.0,156502,156517,156529,,,,0,missing_dwt_boundary,,,,160.0
sel233,15,neurokit_dwt_ch0,250.0,158716,158731,158741,158728,158702,158742,1,,-56.0,4.0,60.0,30.0
sel233,16,neurokit_dwt_ch0,250.0,159608,159621,159631,,,,0,missing_dwt_boundary,,,,160.0
sel233,17,neurokit_dwt_ch0,250.0,159757,159766,159778,,,,0,missing_dwt_boundary,,,,160.0
sel233,18,neurokit_dwt_ch0,250.0,159899,159913,159926,,,,0,missing_dwt_boundary,,,,160.0
sel233,19,neurokit_dwt_ch0,250.0,160044,160058,160068,,,,0,missing_dwt_boundary,,,,160.0
sel233,20,neurokit_dwt_ch0,250.0,160193,160204,160222,,,,0,missing_dwt_boundary,,,,160.0
sel233,21,neurokit_dwt_ch0,250.0,162267,162280,162291,,,,0,missing_dwt_boundary,,,,160.0
sel233,22,neurokit_dwt_ch0,250.0,162415,162426,162437,,,,0,missing_dwt_boundary,,,,160.0
sel233,23,neurokit_dwt_ch0,250.0,162563,162576,162584,,,,0,missing_dwt_boundary,,,,160.0
sel233,24,neurokit_dwt_ch0,250.0,163162,163174,163184,,,,0,missing_dwt_boundary,,,,160.0
sel233,25,neurokit_dwt_ch0,250.0,163754,163769,163777,,,,0,missing_dwt_boundary,,,,160.0
sel233,26,neurokit_dwt_ch0,250.0,164349,164360,164370,,,,0,missing_dwt_boundary,,,,160.0
sel233,27,neurokit_dwt_ch0,250.0,165395,165407,165417,,,,0,missing_dwt_boundary,,,,160.0
sel233,28,neurokit_dwt_ch0,250.0,165543,165555,165566,,,,0,missing_dwt_boundary,,,,160.0
sel233,29,neurokit_dwt_ch0,250.0,165690,165705,165714,,,,0,missing_dwt_boundary,,,,160.0
sel233,0,neurokit_dwt_ch1,250.0,150282,150297,150306,,,,0,missing_dwt_boundary,,,,160.0
sel233,1,neurokit_dwt_ch1,250.0,150894,150899,150912,150889,150876,150907,1,,-72.0,-20.0,52.0,46.0
sel233,2,neurokit_dwt_ch1,250.0,151474,151487,151497,151478,151467,151497,1,,-28.0,0.0,28.0,14.0
sel233,3,neurokit_dwt_ch1,250.0,152064,152078,152086,,,,0,unmatched_r_peak,,,,160.0
sel233,4,neurokit_dwt_ch1,250.0,153103,153116,153131,,,,0,missing_dwt_boundary,,,,160.0
sel233,5,neurokit_dwt_ch1,250.0,153250,153266,153274,,,,0,unmatched_r_peak,,,,160.0
sel233,6,neurokit_dwt_ch1,250.0,153404,153416,153427,153405,153374,153424,1,,-120.0,-12.0,108.0,66.0
sel233,7,neurokit_dwt_ch1,250.0,153996,154009,154020,153999,153987,154018,1,,-36.0,-8.0,28.0,22.0
sel233,8,neurokit_dwt_ch1,250.0,154146,154158,154174,,,,0,missing_dwt_boundary,,,,160.0
sel233,9,neurokit_dwt_ch1,250.0,154296,154310,154321,154299,154286,154318,1,,-40.0,-12.0,28.0,26.0
sel233,10,neurokit_dwt_ch1,250.0,154443,154458,154467,,,,0,unmatched_r_peak,,,,160.0
sel233,11,neurokit_dwt_ch1,250.0,155475,155487,155495,,,,0,missing_dwt_boundary,,,,160.0
sel233,12,neurokit_dwt_ch1,250.0,156210,156224,156232,156214,156203,156232,1,,-28.0,0.0,28.0,14.0
sel233,13,neurokit_dwt_ch1,250.0,156359,156371,156382,156362,156349,156380,1,,-40.0,-8.0,32.0,24.0
sel233,14,neurokit_dwt_ch1,250.0,156502,156517,156529,,,,0,missing_dwt_boundary,,,,160.0
sel233,15,neurokit_dwt_ch1,250.0,158716,158731,158741,158723,158711,158740,1,,-20.0,-4.0,16.0,12.0
sel233,16,neurokit_dwt_ch1,250.0,159608,159621,159631,159611,159601,159629,1,,-28.0,-8.0,20.0,18.0
sel233,17,neurokit_dwt_ch1,250.0,159757,159766,159778,159756,159744,159775,1,,-52.0,-12.0,40.0,32.0
sel233,18,neurokit_dwt_ch1,250.0,159899,159913,159926,159902,159892,159921,1,,-28.0,-20.0,8.0,24.0
sel233,19,neurokit_dwt_ch1,250.0,160044,160058,160068,,,,0,unmatched_r_peak,,,,160.0
sel233,20,neurokit_dwt_ch1,250.0,160193,160204,160222,160194,160183,160213,1,,-40.0,-36.0,4.0,38.0
sel233,21,neurokit_dwt_ch1,250.0,162267,162280,162291,,,,0,missing_dwt_boundary,,,,160.0
sel233,22,neurokit_dwt_ch1,250.0,162415,162426,162437,162416,162387,162435,1,,-112.0,-8.0,104.0,60.0
sel233,23,neurokit_dwt_ch1,250.0,162563,162576,162584,,,,0,missing_dwt_boundary,,,,160.0
sel233,24,neurokit_dwt_ch1,250.0,163162,163174,163184,163163,163152,163182,1,,-40.0,-8.0,32.0,24.0
sel233,25,neurokit_dwt_ch1,250.0,163754,163769,163777,,,,0,unmatched_r_peak,,,,160.0
sel233,26,neurokit_dwt_ch1,250.0,164349,164360,164370,,,,0,missing_dwt_boundary,,,,160.0
sel233,27,neurokit_dwt_ch1,250.0,165395,165407,165417,,,,0,missing_dwt_boundary,,,,160.0
sel233,28,neurokit_dwt_ch1,250.0,165543,165555,165566,165545,165535,165563,1,,-32.0,-12.0,20.0,22.0
sel233,29,neurokit_dwt_ch1,250.0,165690,165705,165714,165694,165684,165713,1,,-24.0,-4.0,20.0,14.0
sel30,0,neurokit_dwt_ch0,250.0,150385,150399,150409,150397,150353,150429,1,,-128.0,80.0,208.0,104.0
sel30,1,neurokit_dwt_ch0,250.0,150614,150629,150642,150627,150584,150657,1,,-120.0,60.0,180.0,90.0
sel30,2,neurokit_dwt_ch0,250.0,150842,150859,150873,150857,150812,150880,1,,-120.0,28.0,148.0,74.0
sel30,3,neurokit_dwt_ch0,250.0,151073,151088,151099,151086,151043,151122,1,,-120.0,92.0,212.0,106.0
sel30,4,neurokit_dwt_ch0,250.0,151306,151322,151335,151320,151276,151345,1,,-120.0,40.0,160.0,80.0
sel30,5,neurokit_dwt_ch0,250.0,151546,151560,151571,151558,151514,151583,1,,-128.0,48.0,176.0,88.0
sel30,6,neurokit_dwt_ch0,250.0,151778,151795,151806,151793,151749,151820,1,,-116.0,56.0,172.0,86.0
sel30,7,neurokit_dwt_ch0,250.0,152015,152031,152043,152029,151986,152057,1,,-116.0,56.0,172.0,86.0
sel30,8,neurokit_dwt_ch0,250.0,152252,152267,152280,152265,152221,152289,1,,-124.0,36.0,160.0,80.0
sel30,9,neurokit_dwt_ch0,250.0,152479,152494,152510,152492,152449,152522,1,,-120.0,48.0,168.0,84.0
sel30,10,neurokit_dwt_ch0,250.0,152709,152723,152738,152721,152679,152759,1,,-120.0,84.0,204.0,102.0
sel30,11,neurokit_dwt_ch0,250.0,152933,152949,152962,152947,152903,152974,1,,-120.0,48.0,168.0,84.0
sel30,12,neurokit_dwt_ch0,250.0,153164,153177,153192,153175,153132,153204,1,,-128.0,48.0,176.0,88.0
sel30,13,neurokit_dwt_ch0,250.0,153401,153416,153430,153414,153371,153438,1,,-120.0,32.0,152.0,76.0
sel30,14,neurokit_dwt_ch0,250.0,153639,153653,153666,153651,153607,153680,1,,-128.0,56.0,184.0,92.0
sel30,15,neurokit_dwt_ch0,250.0,153870,153885,153898,153883,153839,153915,1,,-124.0,68.0,192.0,96.0
sel30,16,neurokit_dwt_ch0,250.0,154106,154121,154141,154119,154075,154163,1,,-124.0,88.0,212.0,106.0
sel30,17,neurokit_dwt_ch0,250.0,154343,154360,154374,154358,154314,154382,1,,-116.0,32.0,148.0,74.0
sel30,18,neurokit_dwt_ch0,250.0,154578,154592,154606,154590,154546,154620,1,,-128.0,56.0,184.0,92.0
sel30,19,neurokit_dwt_ch0,250.0,154812,154830,154844,154828,154785,154851,1,,-108.0,28.0,136.0,68.0
sel30,20,neurokit_dwt_ch0,250.0,155056,155070,155084,155067,155024,155090,1,,-128.0,24.0,152.0,76.0
sel30,21,neurokit_dwt_ch0,250.0,155280,155295,155312,155293,155250,155319,1,,-120.0,28.0,148.0,74.0
sel30,22,neurokit_dwt_ch0,250.0,155513,155528,155542,155526,155482,155555,1,,-124.0,52.0,176.0,88.0
sel30,23,neurokit_dwt_ch0,250.0,155740,155757,155769,155755,155712,155781,1,,-112.0,48.0,160.0,80.0
sel30,24,neurokit_dwt_ch0,250.0,155972,155985,155999,155983,155940,156020,1,,-128.0,84.0,212.0,106.0
sel30,25,neurokit_dwt_ch0,250.0,156202,156219,156233,156217,156173,156259,1,,-116.0,104.0,220.0,110.0
sel30,26,neurokit_dwt_ch0,250.0,156439,156452,156463,156450,156407,156473,1,,-128.0,40.0,168.0,84.0
sel30,27,neurokit_dwt_ch0,250.0,156664,156681,156695,156679,156636,156756,1,,-112.0,244.0,356.0,178.0
sel30,28,neurokit_dwt_ch0,250.0,156896,156911,156925,156909,156866,156931,1,,-120.0,24.0,144.0,72.0
sel30,29,neurokit_dwt_ch0,250.0,157127,157141,157155,157139,157097,157163,1,,-120.0,32.0,152.0,76.0
sel30,0,neurokit_dwt_ch1,250.0,150385,150399,150409,150398,150354,150418,1,,-124.0,36.0,160.0,80.0
sel30,1,neurokit_dwt_ch1,250.0,150614,150629,150642,150627,150584,150657,1,,-120.0,60.0,180.0,90.0
sel30,2,neurokit_dwt_ch1,250.0,150842,150859,150873,150857,150812,150879,1,,-120.0,24.0,144.0,72.0
sel30,3,neurokit_dwt_ch1,250.0,151073,151088,151099,151087,151044,151121,1,,-116.0,88.0,204.0,102.0
sel30,4,neurokit_dwt_ch1,250.0,151306,151322,151335,151320,151276,151398,1,,-120.0,252.0,372.0,186.0
sel30,5,neurokit_dwt_ch1,250.0,151546,151560,151571,151558,151515,151586,1,,-124.0,60.0,184.0,92.0
sel30,6,neurokit_dwt_ch1,250.0,151778,151795,151806,151793,151749,151838,1,,-116.0,128.0,244.0,122.0
sel30,7,neurokit_dwt_ch1,250.0,152015,152031,152043,152029,151986,152050,1,,-116.0,28.0,144.0,72.0
sel30,8,neurokit_dwt_ch1,250.0,152252,152267,152280,152265,152221,152290,1,,-124.0,40.0,164.0,82.0
sel30,9,neurokit_dwt_ch1,250.0,152479,152494,152510,152492,152448,152533,1,,-124.0,92.0,216.0,108.0
sel30,10,neurokit_dwt_ch1,250.0,152709,152723,152738,152721,152699,152749,1,,-40.0,44.0,84.0,42.0
sel30,11,neurokit_dwt_ch1,250.0,152933,152949,152962,152947,152903,152981,1,,-120.0,76.0,196.0,98.0
sel30,12,neurokit_dwt_ch1,250.0,153164,153177,153192,153175,153133,153205,1,,-124.0,52.0,176.0,88.0
sel30,13,neurokit_dwt_ch1,250.0,153401,153416,153430,153414,153372,153439,1,,-116.0,36.0,152.0,76.0
sel30,14,neurokit_dwt_ch1,250.0,153639,153653,153666,153652,153608,153675,1,,-124.0,36.0,160.0,80.0
sel30,15,neurokit_dwt_ch1,250.0,153870,153885,153898,153883,153840,153910,1,,-120.0,48.0,168.0,84.0
sel30,16,neurokit_dwt_ch1,250.0,154106,154121,154141,154119,154076,154197,1,,-120.0,224.0,344.0,172.0
sel30,17,neurokit_dwt_ch1,250.0,154343,154360,154374,154358,154314,154390,1,,-116.0,64.0,180.0,90.0
sel30,18,neurokit_dwt_ch1,250.0,154578,154592,154606,154590,154547,154628,1,,-124.0,88.0,212.0,106.0
sel30,19,neurokit_dwt_ch1,250.0,154812,154830,154844,154828,154785,154860,1,,-108.0,64.0,172.0,86.0
sel30,20,neurokit_dwt_ch1,250.0,155056,155070,155084,155068,155025,155095,1,,-124.0,44.0,168.0,84.0
sel30,21,neurokit_dwt_ch1,250.0,155280,155295,155312,155293,155250,155318,1,,-120.0,24.0,144.0,72.0
sel30,22,neurokit_dwt_ch1,250.0,155513,155528,155542,155526,155483,155554,1,,-120.0,48.0,168.0,84.0
sel30,23,neurokit_dwt_ch1,250.0,155740,155757,155769,155755,155720,155781,1,,-80.0,48.0,128.0,64.0
sel30,24,neurokit_dwt_ch1,250.0,155972,155985,155999,155983,155940,156005,1,,-128.0,24.0,152.0,76.0
sel30,25,neurokit_dwt_ch1,250.0,156202,156219,156233,156217,156174,156294,1,,-112.0,244.0,356.0,178.0
sel30,26,neurokit_dwt_ch1,250.0,156439,156452,156463,156450,156408,156474,1,,-124.0,44.0,168.0,84.0
sel30,27,neurokit_dwt_ch1,250.0,156664,156681,156695,156679,156636,156699,1,,-112.0,16.0,128.0,64.0
sel30,28,neurokit_dwt_ch1,250.0,156896,156911,156925,156909,156867,156986,1,,-116.0,244.0,360.0,180.0
sel30,29,neurokit_dwt_ch1,250.0,157127,157141,157155,157139,157096,157163,1,,-124.0,32.0,156.0,78.0
sel301,0,neurokit_dwt_ch0,250.0,150239,150249,150262,150249,150220,150263,1,,-76.0,4.0,80.0,40.0
sel301,1,neurokit_dwt_ch0,250.0,150435,150444,150455,150443,150414,150457,1,,-84.0,8.0,92.0,46.0
sel301,2,neurokit_dwt_ch0,250.0,150628,150638,150648,150637,150604,150651,1,,-96.0,12.0,108.0,54.0
sel301,3,neurokit_dwt_ch0,250.0,150822,150832,150843,150831,150802,150845,1,,-80.0,8.0,88.0,44.0
sel301,4,neurokit_dwt_ch0,250.0,151014,151025,151037,151024,150995,151038,1,,-76.0,4.0,80.0,40.0
sel301,5,neurokit_dwt_ch0,250.0,151212,151224,151235,151222,151188,151236,1,,-96.0,4.0,100.0,50.0
sel301,6,neurokit_dwt_ch0,250.0,151413,151425,151435,151423,151394,151437,1,,-76.0,8.0,84.0,42.0
sel301,7,neurokit_dwt_ch0,250.0,151620,151631,151644,151629,151600,151644,1,,-80.0,0.0,80.0,40.0
sel301,8,neurokit_dwt_ch0,250.0,151822,151833,151842,151832,151803,151846,1,,-76.0,16.0,92.0,46.0
sel301,9,neurokit_dwt_ch0,250.0,152019,152033,152044,152032,151998,152047,1,,-84.0,12.0,96.0,48.0
sel301,10,neurokit_dwt_ch0,250.0,152229,152238,152249,152237,152207,152252,1,,-88.0,12.0,100.0,50.0
sel301,11,neurokit_dwt_ch0,250.0,152434,152445,152459,152444,152414,152458,1,,-80.0,-4.0,76.0,42.0
sel301,12,neurokit_dwt_ch0,250.0,152649,152660,152671,152658,152629,152672,1,,-80.0,4.0,84.0,42.0
sel301,13,neurokit_dwt_ch0,250.0,152850,152861,152874,152860,152826,152875,1,,-96.0,4.0,100.0,50.0
sel301,14,neurokit_dwt_ch0,250.0,153059,153070,153082,153069,153039,153083,1,,-80.0,4.0,84.0,42.0
sel301,15,neurokit_dwt_ch0,250.0,153256,153268,153277,153267,153234,153281,1,,-88.0,16.0,104.0,52.0
sel301,16,neurokit_dwt_ch0,250.0,157066,157077,157089,157075,157041,157089,1,,-100.0,0.0,100.0,50.0
sel301,17,neurokit_dwt_ch0,250.0,157268,157279,157290,157276,157247,157290,1,,-84.0,0.0,84.0,42.0
sel301,18,neurokit_dwt_ch0,250.0,157473,157481,157493,157480,157466,157494,1,,-28.0,4.0,32.0,16.0
sel301,19,neurokit_dwt_ch0,250.0,157671,157679,157691,157678,157664,157692,1,,-28.0,4.0,32.0,16.0
sel301,20,neurokit_dwt_ch0,250.0,157865,157877,157892,157876,157843,157890,1,,-88.0,-8.0,80.0,48.0
sel301,21,neurokit_dwt_ch0,250.0,158063,158075,158089,158074,158044,158088,1,,-76.0,-4.0,72.0,40.0
sel301,22,neurokit_dwt_ch0,250.0,158265,158275,158286,158273,158243,158288,1,,-88.0,8.0,96.0,48.0
sel301,23,neurokit_dwt_ch0,250.0,158465,158476,158486,158474,158461,158489,1,,-16.0,12.0,28.0,14.0
sel301,24,neurokit_dwt_ch0,250.0,158660,158672,158682,158670,158657,158684,1,,-12.0,8.0,20.0,10.0
sel301,25,neurokit_dwt_ch0,250.0,158864,158874,158885,158873,158839,158886,1,,-100.0,4.0,104.0,52.0
sel301,26,neurokit_dwt_ch0,250.0,159066,159077,159088,159076,159046,159090,1,,-80.0,8.0,88.0,44.0
sel301,27,neurokit_dwt_ch0,250.0,159275,159283,159295,159282,159249,159296,1,,-104.0,4.0,108.0,54.0
sel301,28,neurokit_dwt_ch0,250.0,159470,159478,159490,159477,159450,159491,1,,-80.0,4.0,84.0,42.0
sel301,29,neurokit_dwt_ch0,250.0,159669,159679,159692,159678,159647,159692,1,,-88.0,0.0,88.0,44.0
sel301,0,neurokit_dwt_ch1,250.0,150239,150249,150262,150250,150236,150271,1,,-12.0,36.0,48.0,24.0
sel301,1,neurokit_dwt_ch1,250.0,150435,150444,150455,150444,150410,150467,1,,-100.0,48.0,148.0,74.0
sel301,2,neurokit_dwt_ch1,250.0,150628,150638,150648,,,,0,missing_dwt_boundary,,,,160.0
sel301,3,neurokit_dwt_ch1,250.0,150822,150832,150843,,,,0,missing_dwt_boundary,,,,160.0
sel301,4,neurokit_dwt_ch1,250.0,151014,151025,151037,151025,150991,151043,1,,-92.0,24.0,116.0,58.0
sel301,5,neurokit_dwt_ch1,250.0,151212,151224,151235,151223,151190,151240,1,,-88.0,20.0,108.0,54.0
sel301,6,neurokit_dwt_ch1,250.0,151413,151425,151435,,,,0,missing_dwt_boundary,,,,160.0
sel301,7,neurokit_dwt_ch1,250.0,151620,151631,151644,151630,151616,151651,1,,-16.0,28.0,44.0,22.0
sel301,8,neurokit_dwt_ch1,250.0,151822,151833,151842,151833,151818,151854,1,,-16.0,48.0,64.0,32.0
sel301,9,neurokit_dwt_ch1,250.0,152019,152033,152044,,,,0,missing_dwt_boundary,,,,160.0
sel301,10,neurokit_dwt_ch1,250.0,152229,152238,152249,,,,0,missing_dwt_boundary,,,,160.0
sel301,11,neurokit_dwt_ch1,250.0,152434,152445,152459,,,,0,missing_dwt_boundary,,,,160.0
sel301,12,neurokit_dwt_ch1,250.0,152649,152660,152671,,,,0,missing_dwt_boundary,,,,160.0
sel301,13,neurokit_dwt_ch1,250.0,152850,152861,152874,,,,0,missing_dwt_boundary,,,,160.0
sel301,14,neurokit_dwt_ch1,250.0,153059,153070,153082,153070,153055,153093,1,,-16.0,44.0,60.0,30.0
sel301,15,neurokit_dwt_ch1,250.0,153256,153268,153277,,,,0,missing_dwt_boundary,,,,160.0
sel301,16,neurokit_dwt_ch1,250.0,157066,157077,157089,157077,157063,157097,1,,-12.0,32.0,44.0,22.0
sel301,17,neurokit_dwt_ch1,250.0,157268,157279,157290,,,,0,missing_dwt_boundary,,,,160.0
sel301,18,neurokit_dwt_ch1,250.0,157473,157481,157493,157480,157465,157502,1,,-32.0,36.0,68.0,34.0
sel301,19,neurokit_dwt_ch1,250.0,157671,157679,157691,,,,0,missing_dwt_boundary,,,,160.0
sel301,20,neurokit_dwt_ch1,250.0,157865,157877,157892,,,,0,missing_dwt_boundary,,,,160.0
sel301,21,neurokit_dwt_ch1,250.0,158063,158075,158089,,,,0,missing_dwt_boundary,,,,160.0
sel301,22,neurokit_dwt_ch1,250.0,158265,158275,158286,158274,158243,158297,1,,-88.0,44.0,132.0,66.0
sel301,23,neurokit_dwt_ch1,250.0,158465,158476,158486,,,,0,missing_dwt_boundary,,,,160.0
sel301,24,neurokit_dwt_ch1,250.0,158660,158672,158682,,,,0,missing_dwt_boundary,,,,160.0
sel301,25,neurokit_dwt_ch1,250.0,158864,158874,158885,,,,0,missing_dwt_boundary,,,,160.0
sel301,26,neurokit_dwt_ch1,250.0,159066,159077,159088,159077,159049,159100,1,,-68.0,48.0,116.0,58.0
sel301,27,neurokit_dwt_ch1,250.0,159275,159283,159295,,,,0,missing_dwt_boundary,,,,160.0
sel301,28,neurokit_dwt_ch1,250.0,159470,159478,159490,159478,159449,159497,1,,-84.0,28.0,112.0,56.0
sel301,29,neurokit_dwt_ch1,250.0,159669,159679,159692,,,,0,missing_dwt_boundary,,,,160.0
sel302,0,neurokit_dwt_ch0,250.0,151138,151150,151158,151148,151135,151161,1,,-12.0,12.0,24.0,12.0
sel302,1,neurokit_dwt_ch0,250.0,151279,151291,151301,151289,151277,151301,1,,-8.0,0.0,8.0,4.0
sel302,2,neurokit_dwt_ch0,250.0,151422,151431,151440,151428,151418,151441,1,,-16.0,4.0,20.0,10.0
sel302,3,neurokit_dwt_ch0,250.0,151560,151573,151581,151571,151558,151583,1,,-8.0,8.0,16.0,8.0
sel302,4,neurokit_dwt_ch0,250.0,151708,151717,151727,151715,151684,151727,1,,-96.0,0.0,96.0,48.0
sel302,5,neurokit_dwt_ch0,250.0,151847,151859,151868,151857,151844,151869,1,,-12.0,4.0,16.0,8.0
sel302,6,neurokit_dwt_ch0,250.0,151988,152001,152006,151998,151985,152010,1,,-12.0,16.0,28.0,14.0
sel302,7,neurokit_dwt_ch0,250.0,152131,152142,152151,152140,152128,152153,1,,-12.0,8.0,20.0,10.0
sel302,8,neurokit_dwt_ch0,250.0,152277,152290,152300,152288,152275,152300,1,,-8.0,0.0,8.0,4.0
sel302,9,neurokit_dwt_ch0,250.0,152424,152437,152444,152434,152419,152446,1,,-20.0,8.0,28.0,14.0
sel302,10,neurokit_dwt_ch0,250.0,152570,152582,152590,152579,152566,152591,1,,-16.0,4.0,20.0,10.0
sel302,11,neurokit_dwt_ch0,250.0,152715,152726,152738,152724,152693,152736,1,,-88.0,-8.0,80.0,48.0
sel302,12,neurokit_dwt_ch0,250.0,152867,152878,152888,152876,152862,152888,1,,-20.0,0.0,20.0,10.0
sel302,13,neurokit_dwt_ch0,250.0,153019,153030,153038,153028,153014,153040,1,,-20.0,8.0,28.0,14.0
sel302,14,neurokit_dwt_ch0,250.0,153170,153182,153191,153179,153167,153191,1,,-12.0,0.0,12.0,6.0
sel302,15,neurokit_dwt_ch0,250.0,153323,153332,153340,153330,153316,153342,1,,-28.0,8.0,36.0,18.0
sel302,16,neurokit_dwt_ch0,250.0,153478,153490,153500,153488,153475,153500,1,,-12.0,0.0,12.0,6.0
sel302,17,neurokit_dwt_ch0,250.0,153635,153648,153656,153646,153617,153658,1,,-72.0,8.0,80.0,40.0
sel302,18,neurokit_dwt_ch0,250.0,153792,153802,153816,153799,153787,153812,1,,-20.0,-16.0,4.0,18.0
sel302,19,neurokit_dwt_ch0,250.0,153943,153956,153966,153954,153922,153966,1,,-84.0,0.0,84.0,42.0
sel302,20,neurokit_dwt_ch0,250.0,154103,154114,154126,154112,154099,154125,1,,-16.0,-4.0,12.0,10.0
sel302,21,neurokit_dwt_ch0,250.0,154260,154272,154281,154269,154256,154281,1,,-16.0,0.0,16.0,8.0
sel302,22,neurokit_dwt_ch0,250.0,154415,154425,154435,154423,154410,154435,1,,-20.0,0.0,20.0,10.0
sel302,23,neurokit_dwt_ch0,250.0,154573,154581,154591,154579,154566,154591,1,,-28.0,0.0,28.0,14.0
sel302,24,neurokit_dwt_ch0,250.0,154730,154740,154753,154738,154707,154751,1,,-92.0,-8.0,84.0,50.0
sel302,25,neurokit_dwt_ch0,250.0,155365,155377,155389,155375,155362,155387,1,,-12.0,-8.0,4.0,10.0
sel302,26,neurokit_dwt_ch0,250.0,155524,155536,155544,155533,155521,155546,1,,-12.0,8.0,20.0,10.0
sel302,27,neurokit_dwt_ch0,250.0,155679,155691,155703,155688,155676,155700,1,,-12.0,-12.0,0.0,12.0
sel302,28,neurokit_dwt_ch0,250.0,155832,155845,155857,155843,155829,155855,1,,-12.0,-8.0,4.0,10.0
sel302,29,neurokit_dwt_ch0,250.0,155992,156004,156014,156002,155989,156014,1,,-12.0,0.0,12.0,6.0
sel302,0,neurokit_dwt_ch1,250.0,151138,151150,151158,151141,151116,151158,1,,-88.0,0.0,88.0,44.0
sel302,1,neurokit_dwt_ch1,250.0,151279,151291,151301,151282,151258,151299,1,,-84.0,-8.0,76.0,46.0
sel302,2,neurokit_dwt_ch1,250.0,151422,151431,151440,151421,151403,151438,1,,-76.0,-8.0,68.0,42.0
sel302,3,neurokit_dwt_ch1,250.0,151560,151573,151581,151563,151539,151581,1,,-84.0,0.0,84.0,42.0
sel302,4,neurokit_dwt_ch1,250.0,151708,151717,151727,151708,151683,151725,1,,-100.0,-8.0,92.0,54.0
sel302,5,neurokit_dwt_ch1,250.0,151847,151859,151868,151850,151831,151867,1,,-64.0,-4.0,60.0,34.0
sel302,6,neurokit_dwt_ch1,250.0,151988,152001,152006,151991,151974,152008,1,,-56.0,8.0,64.0,32.0
sel302,7,neurokit_dwt_ch1,250.0,152131,152142,152151,152133,152116,152151,1,,-60.0,0.0,60.0,30.0
sel302,8,neurokit_dwt_ch1,250.0,152277,152290,152300,152280,152256,152298,1,,-84.0,-8.0,76.0,46.0
sel302,9,neurokit_dwt_ch1,250.0,152424,152437,152444,152427,152402,152444,1,,-88.0,0.0,88.0,44.0
sel302,10,neurokit_dwt_ch1,250.0,152570,152582,152590,152572,152554,152589,1,,-64.0,-4.0,60.0,34.0
sel302,11,neurokit_dwt_ch1,250.0,152715,152726,152738,152717,152699,152734,1,,-64.0,-16.0,48.0,40.0
sel302,12,neurokit_dwt_ch1,250.0,152867,152878,152888,152869,152844,152886,1,,-92.0,-8.0,84.0,50.0
sel302,13,neurokit_dwt_ch1,250.0,153019,153030,153038,153021,152997,153038,1,,-88.0,0.0,88.0,44.0
sel302,14,neurokit_dwt_ch1,250.0,153170,153182,153191,153172,153147,153189,1,,-92.0,-8.0,84.0,50.0
sel302,15,neurokit_dwt_ch1,250.0,153323,153332,153340,153323,153305,153340,1,,-72.0,0.0,72.0,36.0
sel302,16,neurokit_dwt_ch1,250.0,153478,153490,153500,153481,153456,153498,1,,-88.0,-8.0,80.0,48.0
